$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATIO0,$HAVE_VERIF1,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.754704487179487
0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0.7593548205128209
1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,10.9246781025641
1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,2.07724035897436
1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,10.9305218421053
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.485591615384615
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.753564461538461
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5002953589743591
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.752372692307692
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.512697487179487
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.497566230769231
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.768409358974359
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7491378947368421
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.508784916666666
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5044075
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.73776841025641
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.504606315789474
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.745940897435897
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.506420025641026
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.49865371794871793
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.7507500512820509
0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0.75106541025641
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.51007441025641
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.7763939743589741
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.5120582820512821
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.26088430769231
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.5823062307692309
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.781869394736842
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.515010153846154
0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.520198128205128
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.75858445
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7691521794871791
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.527702743589744
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.775488487179487
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.5215011794871789
0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7601431282051279
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.5202505128205129
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.2519993589743597
0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.526041128205128
0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.7751466666666659
0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.74718541025641
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.781382769230799
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.9212218421053
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.7687952564103
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.9212017027027
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.722859692307699
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.7353604358974
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.915705315789499
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.301858
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10.928071128205099
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.751353666666699
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.9350040263158
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.7453837631579
1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.9427115897436
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.7474592564103
1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.7623945897436
1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.936499512820498
1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,10.937996051282001
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.7291246410256
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.36812948717948707
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.892494375
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.7426854736842
1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.947625641025601
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.7266306923077
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.739625710526301
1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.919733615384601
1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.9305156153846
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.759061692307698
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.919351692307698
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.702834897435899
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0286094324324297
1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.906630631578901
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.722374717948698
1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.7521616153846
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,10.9261124736842
1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,10.9242088947368
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.48519287179487197
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7485283243243241
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.496672974358974
0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7437547179487181
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.505779897435897
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.3861383333333329
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.49820192307692296
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.760644846153846
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.747544923076923
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.499730846153846
0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.747115538461539
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.5053901794871789
0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.7456729999999999
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.503794230769231
0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.492907128205128
0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.752509102564103
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.08058758974359
0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0.750832025641025
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.7411048157895
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.930239475
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.753941307692301
1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.9251428947368
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.7378341794872
1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.732708297297302
1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.8905435675676
1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.939552615384601
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.7587161025641
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.52050541025641
1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.9213985897436
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.755535666666699
1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.926845567567598
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.7379424102564
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.7184006666667
1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10.938971473684198
1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,10.9363107631579
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.509818923076923
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.782270487179487
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.512283846153846
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.570067128205128
0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.7900323589743591
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.516139871794872
0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.518393358974359
0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.776149769230769
0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0.776953641025641
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.7170301578947
1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.9185587948718
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.747638432432401
1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.967750179487199
1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.7227681794872
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.367106076923077
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.7385879487179
1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.9549698947368
1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,10.906061351351399
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.5171854871794871
0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7550237368421049
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.5204353333333329
0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7662375897435899
1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.751168230769201
1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.748921692307698
1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.9362394473684
1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0421112051282
0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.39382002564102503
1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.940054842105301
0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.5226865897435901
0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7592301025641031
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.7420155384615
1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.9241751794872
0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.521863871794871
1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.753442648648699
0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0.7575543589743591
1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,10.9168642368421
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.4802898205128211
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.25488656410256
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49818056410256395
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.511676315789474
0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49857164102564094
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.500653205128205
0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.4997251025641029
0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.505930923076923
0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.4980754358974361
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5096434102564099
0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.51027876923077
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.512519487179487
1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2.04363276923077
0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.518193948717949
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.523740153846154
0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.522803615384615
0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5184110526315789
0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.5253777948717949
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.48593917948717996
0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49917679487179495
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.507866538461539
0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.49751882051282004
0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.505544743589744
1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.28505
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.5153848205128211
0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.510183384615385
0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.519248871794872
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5012163333333329
0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.5007736153846161
0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.512971871794872
0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.5183321025641029
0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.505772256410256
0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.522667025641026
0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.493295461538461
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.06532676923077
0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.520384974358974
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7508651282051279
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7434816578947371
0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7537047179487181
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7485202105263159
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.7325781794871801
0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.738733894736842
0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.747907717948718
0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0.746961846153846
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7502664871794871
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.534583358974359
0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7493839743589741
0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.740263102564103
0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.751350388888889
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.761916
0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.7437395897435899
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.7481578717948721
0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0.754564153846154
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7724138717948721
0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7746950263157891
0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.773246769230769
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.581893307692308
0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7843835
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.779995
0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.784632421052632
0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7836046666666671
0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0.7752832820512819
0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.7528236410256409
0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.7656057179487181
0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.753086666666667
0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.759668717948718
0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.7572274358974358
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.2097062564102594
0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.756648282051282
0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.749568743589744
0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0.752955763157895
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.7515235128205
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.7632543243243
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.7439998461538
1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.7563594054054
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.7563317777778
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.7471029210526
1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.731990769230801
1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.27968912820513
1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.723519
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.742288972973
1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.727878710526301
1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.7016426666667
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.7152677894737
1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.7295051794872
1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.703388871794902
1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.7378157692308
1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.748961307692301
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.9150858205128
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5272544871794871
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.9346019444444
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.922194076923098
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.912881794871799
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.9542665789474
1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.956258631579
1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.926638743589699
1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10.9456126315789
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.8936707368421
1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.9294035263158
1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.901263526315802
1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.28647933333333
1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.22513902564103
1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.939225
1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.918104263157899
1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.916230815789499
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,10.9036973421053
1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,10.8918190526316
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.7399238974359
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.7409595641026
1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.7519462368421
1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.758789184210501
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.755961921052599
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.578862897435897
1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.7352197692308
1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.748076925
1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.7418655384615
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.9300894615385
1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.935190184210501
1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.9176659487179
1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.9519555405405
1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.9005768461538
1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.9022232368421
1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,10.9188864358974
1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3.2852008974359
1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,10.920183421052599
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.718491974358999
1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.7378994871795
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.7160891388889
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.718539125
1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.924146717948698
1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.945017230769201
1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.9552368
1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,10.9382521578947
1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.7422339230769
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.37012474358974395
1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.7380908421053
1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.9154604473684
1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.941460974359
1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.734464026315802
1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.922667432432402
1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.727516
1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,10.928463051282
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.617643846153846
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.25694351282051
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.631542692307692
0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.38438569230769204
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.26100805405405
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6434583076923079
0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6305537948717951
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.25427547368421
0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.24267964102564
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.633665897435897
0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.2415847631578898
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.630504846153846
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.2515035128205099
0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.638332128205128
0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.35522146153846207
0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.627514842105263
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.25146228205128
0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1.249853575
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.634213025641025
0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.30764697297297
0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.640399923076923
0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1.3112194102564099
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.6384327692307691
0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0.643212743589744
