$spouts,$max_spout,$topology_level,$netty_min_wait,$message_size,$bolts,$<throughput
1.00,10.00,4.00,100.00,1000000.00,3.00,292.12
1.00,10.00,4.00,100.00,1000000.00,6.00,307.06
1.00,10.00,4.00,1000.00,10.00,1.00,25006.00
1.00,10.00,4.00,1000.00,10.00,2.00,25812.00
1.00,10.00,4.00,1000.00,10.00,3.00,25339.00
1.00,10.00,4.00,1000.00,10.00,6.00,24781.00
1.00,10.00,4.00,1000.00,100.00,1.00,24338.00
1.00,10.00,4.00,1000.00,100.00,2.00,26519.00
1.00,10.00,4.00,1000.00,100.00,3.00,25006.00
1.00,10.00,4.00,1000.00,100.00,6.00,24626.00
1.00,10.00,4.00,1000.00,1000.00,1.00,24012.00
1.00,10.00,4.00,1000.00,1000.00,2.00,25453.00
1.00,10.00,4.00,1000.00,1000.00,3.00,25027.00
1.00,10.00,4.00,1000.00,1000.00,6.00,24317.00
1.00,10.00,4.00,1000.00,10000.00,1.00,18030.00
1.00,10.00,4.00,1000.00,10000.00,2.00,21095.00
1.00,10.00,4.00,1000.00,10000.00,3.00,20820.00
1.00,10.00,4.00,1000.00,10000.00,6.00,20425.00
1.00,10.00,4.00,1000.00,100000.00,1.00,3372.10
1.00,10.00,4.00,1000.00,100000.00,2.00,2737.20
1.00,10.00,4.00,1000.00,100000.00,3.00,3028.20
1.00,10.00,4.00,1000.00,100000.00,6.00,3098.40
1.00,10.00,4.00,1000.00,1000000.00,1.00,340.83
1.00,10.00,4.00,1000.00,1000000.00,2.00,251.78
1.00,10.00,4.00,1000.00,1000000.00,3.00,289.56
1.00,10.00,4.00,1000.00,1000000.00,6.00,304.35
1.00,10.00,5.00,10.00,10.00,1.00,23912.00
1.00,10.00,5.00,10.00,10.00,2.00,23599.00
1.00,10.00,5.00,10.00,10.00,3.00,21684.00
1.00,10.00,5.00,10.00,10.00,6.00,21093.00
1.00,10.00,5.00,10.00,100.00,1.00,23226.00
1.00,10.00,5.00,10.00,100.00,2.00,23834.00
1.00,10.00,5.00,10.00,100.00,3.00,21636.00
1.00,10.00,5.00,10.00,100.00,6.00,20963.00
1.00,10.00,5.00,10.00,1000.00,1.00,22699.00
1.00,10.00,5.00,10.00,1000.00,2.00,23326.00
1.00,10.00,5.00,10.00,1000.00,3.00,21398.00
1.00,10.00,5.00,10.00,1000.00,6.00,20270.00
1.00,10.00,5.00,10.00,10000.00,1.00,13862.00
1.00,10.00,5.00,10.00,10000.00,2.00,15248.00
1.00,10.00,5.00,10.00,10000.00,3.00,16325.00
1.00,10.00,5.00,10.00,10000.00,6.00,15948.00
1.00,10.00,5.00,10.00,100000.00,1.00,1733.30
1.00,10.00,5.00,10.00,100000.00,2.00,1956.60
1.00,10.00,5.00,10.00,100000.00,3.00,2545.80
1.00,10.00,5.00,10.00,100000.00,6.00,2574.00
1.00,10.00,5.00,10.00,1000000.00,1.00,183.50
1.00,10.00,5.00,10.00,1000000.00,2.00,199.44
1.00,10.00,5.00,10.00,1000000.00,3.00,257.94
1.00,10.00,5.00,10.00,1000000.00,6.00,246.44
1.00,10.00,5.00,100.00,10.00,1.00,23831.00
1.00,10.00,5.00,100.00,10.00,2.00,23746.00
1.00,10.00,5.00,100.00,10.00,3.00,21518.00
1.00,10.00,5.00,100.00,10.00,6.00,21034.00
1.00,10.00,5.00,100.00,100.00,1.00,23999.00
1.00,10.00,5.00,100.00,100.00,2.00,24665.00
1.00,10.00,5.00,100.00,100.00,3.00,22050.00
1.00,10.00,5.00,100.00,100.00,6.00,21115.00
1.00,10.00,5.00,100.00,1000.00,1.00,22147.00
1.00,10.00,5.00,100.00,1000.00,2.00,22409.00
1.00,10.00,5.00,100.00,1000.00,3.00,22151.00
1.00,10.00,5.00,100.00,1000.00,6.00,20804.00
1.00,10.00,5.00,100.00,10000.00,1.00,13805.00
1.00,10.00,5.00,100.00,10000.00,2.00,15043.00
1.00,10.00,5.00,100.00,10000.00,3.00,16989.00
1.00,10.00,5.00,100.00,10000.00,6.00,16102.00
1.00,10.00,5.00,100.00,100000.00,1.00,1705.80
1.00,10.00,5.00,100.00,100000.00,2.00,1937.10
1.00,10.00,5.00,100.00,100000.00,3.00,2448.90
1.00,10.00,5.00,100.00,100000.00,6.00,2513.20
1.00,10.00,5.00,100.00,1000000.00,1.00,158.65
1.00,10.00,5.00,100.00,1000000.00,2.00,202.56
1.00,10.00,5.00,100.00,1000000.00,3.00,268.50
1.00,10.00,5.00,100.00,1000000.00,6.00,257.71
1.00,10.00,5.00,1000.00,10.00,1.00,23763.00
1.00,10.00,5.00,1000.00,10.00,2.00,23099.00
1.00,10.00,5.00,1000.00,10.00,3.00,22015.00
1.00,10.00,5.00,1000.00,10.00,6.00,21551.00
1.00,10.00,5.00,1000.00,100.00,1.00,23916.00
1.00,10.00,5.00,1000.00,100.00,2.00,24352.00
1.00,10.00,5.00,1000.00,100.00,3.00,21378.00
1.00,10.00,5.00,1000.00,100.00,6.00,20903.00
1.00,10.00,5.00,1000.00,1000.00,1.00,23041.00
1.00,10.00,5.00,1000.00,1000.00,2.00,22817.00
1.00,10.00,5.00,1000.00,1000.00,3.00,21279.00
1.00,10.00,5.00,1000.00,1000.00,6.00,21143.00
1.00,10.00,5.00,1000.00,10000.00,1.00,13548.00
1.00,10.00,5.00,1000.00,10000.00,2.00,15224.00
1.00,10.00,5.00,1000.00,10000.00,3.00,16430.00
1.00,10.00,5.00,1000.00,10000.00,6.00,16030.00
1.00,10.00,5.00,1000.00,100000.00,1.00,1708.00
1.00,10.00,5.00,1000.00,100000.00,2.00,1926.50
1.00,10.00,5.00,1000.00,100000.00,3.00,2570.60
1.00,10.00,5.00,1000.00,100000.00,6.00,2475.40
1.00,10.00,5.00,1000.00,1000000.00,1.00,166.28
1.00,10.00,5.00,1000.00,1000000.00,2.00,187.67
1.00,10.00,5.00,1000.00,1000000.00,3.00,257.88
1.00,10.00,5.00,1000.00,1000000.00,6.00,229.00
1.00,100.00,2.00,10.00,10.00,1.00,52665.00
1.00,100.00,2.00,10.00,10.00,2.00,57758.00
1.00,100.00,2.00,10.00,10.00,3.00,54813.00
1.00,100.00,2.00,10.00,10.00,6.00,53318.00
1.00,100.00,2.00,10.00,100.00,1.00,54152.00
1.00,100.00,2.00,10.00,100.00,2.00,58396.00
1.00,100.00,2.00,10.00,100.00,3.00,54699.00
1.00,100.00,2.00,10.00,100.00,6.00,52694.00
1.00,100.00,2.00,10.00,1000.00,1.00,48873.00
1.00,100.00,2.00,10.00,1000.00,2.00,61953.00
1.00,100.00,2.00,10.00,1000.00,3.00,57298.00
1.00,100.00,2.00,10.00,1000.00,6.00,54558.00
1.00,100.00,2.00,10.00,10000.00,1.00,29356.00
1.00,100.00,2.00,10.00,10000.00,2.00,34477.00
1.00,100.00,2.00,10.00,10000.00,3.00,50906.00
1.00,100.00,2.00,10.00,10000.00,6.00,50776.00
1.00,100.00,2.00,10.00,100000.00,1.00,3325.00
1.00,100.00,2.00,10.00,100000.00,2.00,3441.40
1.00,100.00,2.00,10.00,100000.00,3.00,5232.10
1.00,100.00,2.00,10.00,100000.00,6.00,5155.80
1.00,100.00,2.00,10.00,1000000.00,1.00,346.50
1.00,100.00,2.00,10.00,1000000.00,2.00,340.41
1.00,100.00,2.00,10.00,1000000.00,3.00,506.33
1.00,100.00,2.00,10.00,1000000.00,6.00,510.24
1.00,100.00,2.00,100.00,10.00,1.00,54348.00
1.00,100.00,2.00,100.00,10.00,2.00,54442.00
1.00,100.00,2.00,100.00,10.00,3.00,54042.00
1.00,100.00,2.00,100.00,10.00,6.00,50003.00
1.00,100.00,2.00,100.00,100.00,1.00,52964.00
1.00,100.00,2.00,100.00,100.00,2.00,56506.00
1.00,100.00,2.00,100.00,100.00,3.00,53547.00
1.00,100.00,2.00,100.00,100.00,6.00,51302.00
1.00,100.00,2.00,100.00,1000.00,1.00,47042.00
1.00,100.00,2.00,100.00,1000.00,2.00,59777.00
1.00,100.00,2.00,100.00,1000.00,3.00,57482.00
1.00,100.00,2.00,100.00,1000.00,6.00,52337.00
1.00,100.00,2.00,100.00,10000.00,1.00,28245.00
1.00,100.00,2.00,100.00,10000.00,2.00,34008.00
1.00,100.00,2.00,100.00,10000.00,3.00,50420.00
1.00,100.00,2.00,100.00,10000.00,6.00,51016.00
1.00,100.00,2.00,100.00,100000.00,1.00,3404.20
1.00,100.00,2.00,100.00,100000.00,2.00,3466.10
1.00,100.00,2.00,100.00,100000.00,3.00,5041.90
1.00,100.00,2.00,100.00,100000.00,6.00,5214.80
1.00,100.00,2.00,100.00,1000000.00,1.00,348.29
1.00,100.00,2.00,100.00,1000000.00,2.00,336.06
1.00,100.00,2.00,100.00,1000000.00,3.00,506.61
1.00,100.00,2.00,100.00,1000000.00,6.00,519.56
1.00,100.00,2.00,1000.00,10.00,1.00,54404.00
1.00,100.00,2.00,1000.00,10.00,2.00,58681.00
1.00,100.00,2.00,1000.00,10.00,3.00,54727.00
1.00,100.00,2.00,1000.00,10.00,6.00,51362.00
1.00,100.00,2.00,1000.00,100.00,1.00,54176.00
1.00,100.00,2.00,1000.00,100.00,2.00,58528.00
1.00,100.00,2.00,1000.00,100.00,3.00,54958.00
1.00,100.00,2.00,1000.00,100.00,6.00,55862.00
1.00,100.00,2.00,1000.00,1000.00,1.00,51441.00
1.00,100.00,2.00,1000.00,1000.00,2.00,60875.00
1.00,100.00,2.00,1000.00,1000.00,3.00,57648.00
1.00,100.00,2.00,1000.00,1000.00,6.00,52730.00
1.00,100.00,2.00,1000.00,10000.00,1.00,30147.00
1.00,100.00,2.00,1000.00,10000.00,2.00,34007.00
1.00,100.00,2.00,1000.00,10000.00,3.00,49427.00
1.00,100.00,2.00,1000.00,10000.00,6.00,50105.00
1.00,100.00,2.00,1000.00,100000.00,1.00,3420.40
1.00,100.00,2.00,1000.00,100000.00,2.00,3408.00
1.00,100.00,2.00,1000.00,100000.00,3.00,5119.80
1.00,100.00,2.00,1000.00,100000.00,6.00,5316.20
1.00,100.00,2.00,1000.00,1000000.00,1.00,340.78
1.00,100.00,2.00,1000.00,1000000.00,2.00,328.78
1.00,100.00,2.00,1000.00,1000000.00,3.00,517.65
1.00,100.00,2.00,1000.00,1000000.00,6.00,549.28
1.00,100.00,3.00,10.00,10.00,1.00,48586.00
1.00,100.00,3.00,10.00,10.00,2.00,48301.00
1.00,100.00,3.00,10.00,10.00,3.00,43668.00
1.00,100.00,3.00,10.00,10.00,6.00,42571.00
1.00,100.00,3.00,10.00,100.00,1.00,47790.00
1.00,100.00,3.00,10.00,100.00,2.00,46779.00
1.00,100.00,3.00,10.00,100.00,3.00,43066.00
1.00,100.00,3.00,10.00,100.00,6.00,44242.00
1.00,100.00,3.00,10.00,1000.00,1.00,41934.00
1.00,100.00,3.00,10.00,1000.00,2.00,48170.00
1.00,100.00,3.00,10.00,1000.00,3.00,41412.00
1.00,100.00,3.00,10.00,1000.00,6.00,41874.00
1.00,100.00,3.00,10.00,10000.00,1.00,27927.00
1.00,100.00,3.00,10.00,10000.00,2.00,34055.00
1.00,100.00,3.00,10.00,10000.00,3.00,38479.00
1.00,100.00,3.00,10.00,10000.00,6.00,37440.00
1.00,100.00,3.00,10.00,100000.00,1.00,3325.60
1.00,100.00,3.00,10.00,100000.00,2.00,3459.60
1.00,100.00,3.00,10.00,100000.00,3.00,3793.30
1.00,100.00,3.00,10.00,100000.00,6.00,3882.30
1.00,100.00,3.00,10.00,1000000.00,1.00,360.39
1.00,100.00,3.00,10.00,1000000.00,2.00,350.83
1.00,100.00,3.00,10.00,1000000.00,3.00,386.18
1.00,100.00,3.00,10.00,1000000.00,6.00,394.06
1.00,100.00,3.00,100.00,10.00,1.00,48569.00
1.00,100.00,3.00,100.00,10.00,2.00,47244.00
1.00,100.00,3.00,100.00,10.00,3.00,45034.00
1.00,100.00,3.00,100.00,10.00,6.00,43290.00
1.00,100.00,3.00,100.00,100.00,1.00,48847.00
1.00,100.00,3.00,100.00,100.00,2.00,47962.00
1.00,100.00,3.00,100.00,100.00,3.00,46151.00
1.00,100.00,3.00,100.00,100.00,6.00,42048.00
1.00,100.00,3.00,100.00,1000.00,1.00,45678.00
1.00,100.00,3.00,100.00,1000.00,2.00,48605.00
1.00,100.00,3.00,100.00,1000.00,3.00,44177.00
1.00,100.00,3.00,100.00,1000.00,6.00,41218.00
1.00,100.00,3.00,100.00,10000.00,1.00,27544.00
1.00,100.00,3.00,100.00,10000.00,2.00,33764.00
1.00,100.00,3.00,100.00,10000.00,3.00,37566.00
1.00,100.00,3.00,100.00,10000.00,6.00,38156.00
1.00,100.00,3.00,100.00,100000.00,1.00,3409.30
1.00,100.00,3.00,100.00,100000.00,2.00,3361.00
1.00,100.00,3.00,100.00,100000.00,3.00,3753.30
1.00,100.00,3.00,100.00,100000.00,6.00,3918.60
1.00,100.00,3.00,100.00,1000000.00,1.00,324.00
1.00,100.00,3.00,100.00,1000000.00,2.00,373.67
1.00,100.00,3.00,100.00,1000000.00,3.00,361.24
1.00,100.00,3.00,100.00,1000000.00,6.00,383.83
1.00,100.00,3.00,1000.00,10.00,1.00,49253.00
1.00,100.00,3.00,1000.00,10.00,2.00,46767.00
1.00,100.00,3.00,1000.00,10.00,3.00,42640.00
1.00,100.00,3.00,1000.00,10.00,6.00,42627.00
1.00,100.00,3.00,1000.00,100.00,1.00,47868.00
1.00,100.00,3.00,1000.00,100.00,2.00,48250.00
1.00,100.00,3.00,1000.00,100.00,3.00,42894.00
1.00,100.00,3.00,1000.00,100.00,6.00,42392.00
1.00,100.00,3.00,1000.00,1000.00,1.00,46472.00
1.00,100.00,3.00,1000.00,1000.00,2.00,47169.00
1.00,100.00,3.00,1000.00,1000.00,3.00,44719.00
1.00,100.00,3.00,1000.00,1000.00,6.00,42393.00
1.00,100.00,3.00,1000.00,10000.00,1.00,27758.00
1.00,100.00,3.00,1000.00,10000.00,2.00,33264.00
1.00,100.00,3.00,1000.00,10000.00,3.00,38182.00
1.00,100.00,3.00,1000.00,10000.00,6.00,37912.00
1.00,100.00,3.00,1000.00,100000.00,1.00,3474.60
1.00,100.00,3.00,1000.00,100000.00,2.00,3391.00
1.00,100.00,3.00,1000.00,100000.00,3.00,3870.60
1.00,100.00,3.00,1000.00,100000.00,6.00,3868.30
1.00,100.00,3.00,1000.00,1000000.00,1.00,341.72
1.00,100.00,3.00,1000.00,1000000.00,2.00,321.39
1.00,100.00,3.00,1000.00,1000000.00,3.00,418.71
1.00,100.00,3.00,1000.00,1000000.00,6.00,410.33
1.00,100.00,4.00,10.00,10.00,1.00,37900.00
1.00,100.00,4.00,10.00,10.00,2.00,37201.00
1.00,100.00,4.00,10.00,10.00,3.00,38929.00
1.00,100.00,4.00,10.00,10.00,6.00,37701.00
1.00,100.00,4.00,10.00,100.00,1.00,37825.00
1.00,100.00,4.00,10.00,100.00,2.00,37208.00
1.00,100.00,4.00,10.00,100.00,3.00,36623.00
1.00,100.00,4.00,10.00,100.00,6.00,36380.00
1.00,100.00,4.00,10.00,1000.00,1.00,35916.00
1.00,100.00,4.00,10.00,1000.00,2.00,37110.00
1.00,100.00,4.00,10.00,1000.00,3.00,37531.00
1.00,100.00,4.00,10.00,1000.00,6.00,35508.00
1.00,100.00,4.00,10.00,10000.00,1.00,26612.00
1.00,100.00,4.00,10.00,10000.00,2.00,27361.00
1.00,100.00,4.00,10.00,10000.00,3.00,30748.00
1.00,100.00,4.00,10.00,10000.00,6.00,30670.00
1.00,100.00,4.00,10.00,100000.00,1.00,3445.40
1.00,100.00,4.00,10.00,100000.00,2.00,2791.50
1.00,100.00,4.00,10.00,100000.00,3.00,3083.40
1.00,100.00,4.00,10.00,100000.00,6.00,3057.90
1.00,100.00,4.00,10.00,1000000.00,1.00,347.56
1.00,100.00,4.00,10.00,1000000.00,2.00,289.65
1.00,100.00,4.00,10.00,1000000.00,3.00,318.89
1.00,100.00,4.00,10.00,1000000.00,6.00,304.12
1.00,100.00,4.00,100.00,10.00,1.00,37674.00
1.00,100.00,4.00,100.00,10.00,2.00,37496.00
1.00,100.00,4.00,100.00,10.00,3.00,37587.00
1.00,100.00,4.00,100.00,10.00,6.00,35369.00
1.00,100.00,4.00,100.00,100.00,1.00,36710.00
1.00,100.00,4.00,100.00,100.00,2.00,36994.00
1.00,100.00,4.00,100.00,100.00,3.00,36565.00
1.00,100.00,4.00,100.00,100.00,6.00,36850.00
1.00,100.00,4.00,100.00,1000.00,1.00,34982.00
1.00,100.00,4.00,100.00,1000.00,2.00,38202.00
1.00,100.00,4.00,100.00,1000.00,3.00,36700.00
1.00,100.00,4.00,100.00,1000.00,6.00,37961.00
1.00,100.00,4.00,100.00,10000.00,1.00,26690.00
1.00,100.00,4.00,100.00,10000.00,2.00,26702.00
1.00,100.00,4.00,100.00,10000.00,3.00,30567.00
1.00,100.00,4.00,100.00,10000.00,6.00,29951.00
1.00,100.00,4.00,100.00,100000.00,1.00,3428.70
1.00,100.00,4.00,100.00,100000.00,2.00,2827.60
1.00,100.00,4.00,100.00,100000.00,3.00,3074.10
1.00,100.00,4.00,100.00,100000.00,6.00,3092.60
1.00,100.00,4.00,100.00,1000000.00,1.00,326.44
1.00,100.00,4.00,100.00,1000000.00,2.00,269.28
1.00,100.00,4.00,100.00,1000000.00,3.00,296.89
1.00,100.00,4.00,100.00,1000000.00,6.00,310.39
1.00,100.00,4.00,1000.00,10.00,1.00,34095.00
1.00,100.00,4.00,1000.00,10.00,2.00,37169.00
1.00,100.00,4.00,1000.00,10.00,3.00,38153.00
1.00,100.00,4.00,1000.00,10.00,6.00,36980.00
1.00,100.00,4.00,1000.00,100.00,1.00,34413.00
1.00,100.00,4.00,1000.00,100.00,2.00,37985.00
1.00,100.00,4.00,1000.00,100.00,3.00,39135.00
1.00,100.00,4.00,1000.00,100.00,6.00,36101.00
1.00,100.00,4.00,1000.00,1000.00,1.00,34958.00
1.00,100.00,4.00,1000.00,1000.00,2.00,37804.00
1.00,100.00,4.00,1000.00,1000.00,3.00,38527.00
1.00,100.00,4.00,1000.00,1000.00,6.00,35793.00
1.00,100.00,4.00,1000.00,10000.00,1.00,26001.00
1.00,100.00,4.00,1000.00,10000.00,2.00,26690.00
1.00,100.00,4.00,1000.00,10000.00,3.00,30607.00
1.00,100.00,4.00,1000.00,10000.00,6.00,30537.00
1.00,100.00,4.00,1000.00,100000.00,1.00,3401.20
1.00,100.00,4.00,1000.00,100000.00,2.00,2705.80
1.00,100.00,4.00,1000.00,100000.00,3.00,3094.20
1.00,100.00,4.00,1000.00,100000.00,6.00,3106.50
1.00,100.00,4.00,1000.00,1000000.00,1.00,343.24
1.00,100.00,4.00,1000.00,1000000.00,2.00,293.89
1.00,100.00,4.00,1000.00,1000000.00,3.00,317.29
1.00,100.00,4.00,1000.00,1000000.00,6.00,289.11
1.00,100.00,5.00,10.00,10.00,1.00,32035.00
1.00,100.00,5.00,10.00,10.00,2.00,37061.00
1.00,100.00,5.00,10.00,10.00,3.00,32963.00
1.00,100.00,5.00,10.00,10.00,6.00,31497.00
1.00,100.00,5.00,10.00,100.00,1.00,32073.00
1.00,100.00,5.00,10.00,100.00,2.00,35448.00
1.00,100.00,5.00,10.00,100.00,3.00,32781.00
1.00,100.00,5.00,10.00,100.00,6.00,31813.00
1.00,100.00,5.00,10.00,1000.00,1.00,27068.00
1.00,100.00,5.00,10.00,1000.00,2.00,37080.00
1.00,100.00,5.00,10.00,1000.00,3.00,32538.00
1.00,100.00,5.00,10.00,1000.00,6.00,31901.00
1.00,100.00,5.00,10.00,10000.00,1.00,16998.00
1.00,100.00,5.00,10.00,10000.00,2.00,19462.00
1.00,100.00,5.00,10.00,10000.00,3.00,25733.00
1.00,100.00,5.00,10.00,10000.00,6.00,25227.00
1.00,100.00,5.00,10.00,100000.00,1.00,1669.60
1.00,100.00,5.00,10.00,100000.00,2.00,1942.80
1.00,100.00,5.00,10.00,100000.00,3.00,2604.50
1.00,100.00,5.00,10.00,100000.00,6.00,2567.80
1.00,100.00,5.00,10.00,1000000.00,1.00,163.83
1.00,100.00,5.00,10.00,1000000.00,2.00,209.39
1.00,100.00,5.00,10.00,1000000.00,3.00,261.78
1.00,100.00,5.00,10.00,1000000.00,6.00,234.18
1.00,100.00,5.00,100.00,10.00,1.00,34025.00
1.00,100.00,5.00,100.00,10.00,2.00,34763.00
1.00,100.00,5.00,100.00,10.00,3.00,32082.00
1.00,100.00,5.00,100.00,10.00,6.00,30297.00
1.00,100.00,5.00,100.00,100.00,1.00,32171.00
1.00,100.00,5.00,100.00,100.00,2.00,35391.00
1.00,100.00,5.00,100.00,100.00,3.00,32614.00
1.00,100.00,5.00,100.00,100.00,6.00,32225.00
1.00,100.00,5.00,100.00,1000.00,1.00,29717.00
1.00,100.00,5.00,100.00,1000.00,2.00,34693.00
1.00,100.00,5.00,100.00,1000.00,3.00,30393.00
1.00,100.00,5.00,100.00,1000.00,6.00,30199.00
1.00,100.00,5.00,100.00,10000.00,1.00,17206.00
1.00,100.00,5.00,100.00,10000.00,2.00,19395.00
1.00,100.00,5.00,100.00,10000.00,3.00,25744.00
1.00,100.00,5.00,100.00,10000.00,6.00,25384.00
1.00,100.00,5.00,100.00,100000.00,1.00,1724.80
1.00,100.00,5.00,100.00,100000.00,2.00,1987.60
1.00,100.00,5.00,100.00,100000.00,3.00,2511.40
1.00,100.00,5.00,100.00,100000.00,6.00,2544.10
1.00,100.00,5.00,100.00,1000000.00,1.00,160.89
1.00,100.00,5.00,100.00,1000000.00,2.00,195.82
1.00,100.00,5.00,100.00,1000000.00,3.00,270.50
1.00,100.00,5.00,100.00,1000000.00,6.00,256.17
1.00,100.00,5.00,1000.00,10.00,1.00,33350.00
1.00,100.00,5.00,1000.00,10.00,2.00,36398.00
1.00,100.00,5.00,1000.00,10.00,3.00,33613.00
1.00,100.00,5.00,1000.00,10.00,6.00,31014.00
1.00,100.00,5.00,1000.00,100.00,1.00,32918.00
1.00,100.00,5.00,1000.00,100.00,2.00,35522.00
1.00,100.00,5.00,1000.00,100.00,3.00,33036.00
1.00,100.00,5.00,1000.00,100.00,6.00,31720.00
1.00,100.00,5.00,1000.00,1000.00,1.00,29106.00
1.00,100.00,5.00,1000.00,1000.00,2.00,35680.00
1.00,100.00,5.00,1000.00,1000.00,3.00,31617.00
1.00,100.00,5.00,1000.00,1000.00,6.00,32395.00
1.00,100.00,5.00,1000.00,10000.00,1.00,16940.00
1.00,100.00,5.00,1000.00,10000.00,2.00,19112.00
1.00,100.00,5.00,1000.00,10000.00,3.00,25407.00
1.00,100.00,5.00,1000.00,10000.00,6.00,25815.00
1.00,100.00,5.00,1000.00,100000.00,1.00,1782.40
1.00,100.00,5.00,1000.00,100000.00,2.00,1973.10
1.00,100.00,5.00,1000.00,100000.00,3.00,2527.20
1.00,100.00,5.00,1000.00,100000.00,6.00,2545.70
1.00,100.00,5.00,1000.00,1000000.00,1.00,173.17
1.00,100.00,5.00,1000.00,1000000.00,2.00,197.28
1.00,100.00,5.00,1000.00,1000000.00,3.00,267.18
1.00,100.00,5.00,1000.00,1000000.00,6.00,260.50
1.00,1000.00,2.00,10.00,10.00,1.00,57630.00
1.00,1000.00,2.00,10.00,10.00,2.00,62027.00
1.00,1000.00,2.00,10.00,10.00,3.00,57027.00
1.00,1000.00,2.00,10.00,10.00,6.00,55198.00
1.00,1000.00,2.00,10.00,100.00,1.00,60090.00
1.00,1000.00,2.00,10.00,100.00,2.00,59865.00
1.00,1000.00,2.00,10.00,100.00,3.00,56310.00
1.00,1000.00,2.00,10.00,100.00,6.00,56220.00
1.00,1000.00,2.00,10.00,1000.00,1.00,52972.00
1.00,1000.00,2.00,10.00,1000.00,2.00,61362.00
1.00,1000.00,2.00,10.00,1000.00,3.00,60512.00
1.00,1000.00,2.00,10.00,1000.00,6.00,57013.00
1.00,1000.00,2.00,10.00,10000.00,1.00,26753.00
1.00,1000.00,2.00,10.00,10000.00,2.00,34021.00
1.00,1000.00,2.00,10.00,10000.00,3.00,51281.00
1.00,1000.00,2.00,10.00,10000.00,6.00,50942.00
1.00,1000.00,2.00,10.00,100000.00,1.00,3410.60
1.00,1000.00,2.00,10.00,100000.00,2.00,3461.70
1.00,1000.00,2.00,10.00,100000.00,3.00,5218.80
1.00,1000.00,2.00,10.00,100000.00,6.00,5173.30
1.00,1000.00,2.00,10.00,1000000.00,1.00,363.67
1.00,1000.00,2.00,10.00,1000000.00,2.00,368.44
1.00,1000.00,2.00,10.00,1000000.00,3.00,533.47
1.00,1000.00,2.00,10.00,1000000.00,6.00,536.28
1.00,1000.00,2.00,100.00,10.00,1.00,57841.00
1.00,1000.00,2.00,100.00,10.00,2.00,57042.00
1.00,1000.00,2.00,100.00,10.00,3.00,58707.00
1.00,1000.00,2.00,100.00,10.00,6.00,53540.00
1.00,1000.00,2.00,100.00,100.00,1.00,57166.00
1.00,1000.00,2.00,100.00,100.00,2.00,56413.00
1.00,1000.00,2.00,100.00,100.00,3.00,57019.00
1.00,1000.00,2.00,100.00,100.00,6.00,56337.00
1.00,1000.00,2.00,100.00,1000.00,1.00,50918.00
1.00,1000.00,2.00,100.00,1000.00,2.00,65324.00
1.00,1000.00,2.00,100.00,1000.00,3.00,58050.00
1.00,1000.00,2.00,100.00,1000.00,6.00,58881.00
1.00,1000.00,2.00,100.00,10000.00,1.00,27554.00
1.00,1000.00,2.00,100.00,10000.00,2.00,34105.00
1.00,1000.00,2.00,100.00,10000.00,3.00,50731.00
1.00,1000.00,2.00,100.00,10000.00,6.00,50548.00
1.00,1000.00,2.00,100.00,100000.00,1.00,3478.10
1.00,1000.00,2.00,100.00,100000.00,2.00,3415.50
1.00,1000.00,2.00,100.00,100000.00,3.00,5240.60
1.00,1000.00,2.00,100.00,100000.00,6.00,5185.80
1.00,1000.00,2.00,100.00,1000000.00,1.00,343.00
1.00,1000.00,2.00,100.00,1000000.00,2.00,354.11
1.00,1000.00,2.00,100.00,1000000.00,3.00,524.35
1.00,1000.00,2.00,100.00,1000000.00,6.00,509.67
1.00,1000.00,2.00,1000.00,10.00,1.00,56976.00
1.00,1000.00,2.00,1000.00,10.00,2.00,58420.00
1.00,1000.00,2.00,1000.00,10.00,3.00,58593.00
1.00,1000.00,2.00,1000.00,10.00,6.00,54857.00
1.00,1000.00,2.00,1000.00,100.00,1.00,59356.00
1.00,1000.00,2.00,1000.00,100.00,2.00,57351.00
1.00,1000.00,2.00,1000.00,100.00,3.00,60488.00
1.00,1000.00,2.00,1000.00,100.00,6.00,53813.00
1.00,1000.00,2.00,1000.00,1000.00,1.00,52893.00
1.00,1000.00,2.00,1000.00,1000.00,2.00,65675.00
1.00,1000.00,2.00,1000.00,1000.00,3.00,58908.00
1.00,1000.00,2.00,1000.00,1000.00,6.00,56140.00
1.00,1000.00,2.00,1000.00,10000.00,1.00,27122.00
1.00,1000.00,2.00,1000.00,10000.00,2.00,34227.00
1.00,1000.00,2.00,1000.00,10000.00,3.00,51718.00
1.00,1000.00,2.00,1000.00,10000.00,6.00,50467.00
1.00,1000.00,2.00,1000.00,100000.00,1.00,3470.20
1.00,1000.00,2.00,1000.00,100000.00,2.00,3437.00
1.00,1000.00,2.00,1000.00,100000.00,3.00,5225.90
1.00,1000.00,2.00,1000.00,100000.00,6.00,5137.20
1.00,1000.00,2.00,1000.00,1000000.00,1.00,342.18
1.00,1000.00,2.00,1000.00,1000000.00,2.00,352.39
1.00,1000.00,2.00,1000.00,1000000.00,3.00,511.00
1.00,1000.00,2.00,1000.00,1000000.00,6.00,517.06
1.00,1000.00,3.00,10.00,10.00,1.00,55226.00
1.00,1000.00,3.00,10.00,10.00,2.00,49292.00
1.00,1000.00,3.00,10.00,10.00,3.00,45804.00
1.00,1000.00,3.00,10.00,10.00,6.00,44912.00
