$SeqSOR,$Solver,$SeqGS,$GradientSolver,$CGSolver,$LoopSolver,$BiCGSTABSolver,$Precon,$pre,$cells,$post,$<Performance
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.167,0.600,0.833,10805.814
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.167,0.600,0.000,24285.679
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,1.000,0.167,13243.407
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.333,0.200,0.667,9158.331
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.833,7258.036
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.200,0.833,7539.128
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.333,14550.161
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,0.800,0.833,8441.657
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.833,6773.458
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,12123.771
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.833,0.400,1.000,7851.343
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.167,0.600,0.167,12579.121
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.333,1.000,0.500,10595.843
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.600,0.333,10881.846
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.833,0.600,0.667,10809.282
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.200,0.000,15188.375
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.167,0.200,0.833,9112.892
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.500,0.400,0.167,9729.737
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.833,0.200,1.000,6868.430
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,11050.186
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,0.200,0.667,6861.115
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.200,0.333,9248.387
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.167,0.000,0.333,8793.119
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.833,0.000,0.833,7237.581
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.600,1.000,10842.304
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.333,1.000,1.000,10679.996
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.500,0.200,0.167,9118.509
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.167,0.200,0.167,9078.680
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.833,0.600,0.500,10840.211
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.167,0.000,0.333,8840.397
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.600,0.167,27226.229
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.333,0.200,1.000,7029.801
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,8003.485
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.200,1.000,6890.208
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,0.800,1.000,7675.251
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.400,0.667,9623.403
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.200,1.000,6961.493
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.833,0.600,0.833,10863.054
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.500,10584.432
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.200,0.667,7551.163
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.667,0.800,1.000,10358.729
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.800,0.000,16868.750
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.167,0.600,1.000,10848.500
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.600,0.667,10863.993
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.500,1.000,0.167,10632.489
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.333,0.400,1.000,7140.008
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,0.600,1.000,7538.664
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.833,0.600,1.000,9875.156
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.167,0.200,0.167,11514.786
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.400,0.667,9626.654
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.600,0.833,9863.005
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.600,0.167,12724.936
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.500,0.800,0.000,12887.300
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.167,0.000,0.167,12174.132
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.167,0.600,0.833,10802.004
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.667,0.200,0.500,9269.616
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.167,0.000,0.167,10996.843
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.200,0.500,6819.452
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,1.000,0.167,10623.807
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.800,0.833,8478.073
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.600,0.333,10082.105
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500,0.600,0.167,13501.479
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.500,0.000,0.500,8996.184
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.200,0.833,10097.345
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.833,0.200,0.333,9969.915
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.200,1.000,7519.952
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.167,0.000,1.000,6656.536
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.500,0.400,0.167,11967.707
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,0.800,0.333,11281.068
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.333,1.000,0.667,11804.782
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.333,0.000,0.500,7452.555
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.833,6575.886
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.600,0.667,10878.082
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.167,1.000,0.667,10579.529
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.400,0.500,8712.979
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.333,1.000,1.000,8836.488
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.167,0.400,1.000,7833.243
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.800,0.500,11444.550
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.500,1.000,0.667,10546.846
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.600,1.000,10798.111
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.833,0.600,0.500,9961.510
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.800,0.667,10259.800
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.667,0.600,1.000,9940.320
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.600,0.833,9932.901
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.500,0.800,0.833,8412.303
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,1.000,0.667,11607.054
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.833,11601.757
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,0.600,0.167,10776.579
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,1.000,0.333,11612.600
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.800,0.167,14046.179
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.333,0.200,0.667,10070.679
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.000,0.500,8934.921
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.400,0.500,7852.421
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.500,0.000,0.000,11076.654
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.500,0.000,0.333,8782.966
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.667,1.000,0.500,10568.861
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.167,0.400,0.833,7931.466
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.833,0.400,1.000,7824.955
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.800,1.000,7800.356
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.600,0.500,10018.721
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.833,1.000,0.333,10644.107
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.667,1.000,0.167,13235.121
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.800,0.500,10420.029
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.667,0.600,0.500,10787.539
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.667,0.800,0.667,10204.114
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,1.000,1.000,7918.338
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.667,0.800,0.000,12952.239
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.333,10636.586
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.333,0.000,0.500,8908.752
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.400,1.000,7873.814
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.500,8820.959
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.167,0.800,0.000,48364.636
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.400,1.000,7825.001
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.500,0.800,0.333,10434.668
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.167,8905.153
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.400,0.167,10448.025
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.600,0.667,10889.554
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.333,10703.050
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.333,0.800,0.667,10246.861
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.167,0.200,0.667,10116.574
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.833,0.400,0.500,10491.475
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,7325.935
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.600,0.167,12628.971
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.333,0.600,1.000,10945.211
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.500,0.800,0.667,10312.175
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.333,0.600,0.833,10793.621
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.667,0.400,1.000,7884.849
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.333,0.600,0.167,12505.857
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.500,0.800,0.500,11178.750
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.500,0.000,0.833,8855.006
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,0.400,0.500,7495.693
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,11671.775
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.167,7241.799
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.500,7368.389
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.600,0.833,10808.018
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.000,0.333,9615.622
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.200,0.000,11520.954
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,7332.304
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.833,0.000,0.167,8825.814
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.200,0.500,10000.754
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.000,0.833,9618.493
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.200,0.500,9968.661
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,14640.821
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.833,0.200,0.167,9092.014
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.833,0.400,0.667,9702.827
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.333,0.800,0.500,11330.100
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.333,0.200,0.000,15935.779
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.333,14723.129
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.833,0.800,0.500,11220.521
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.000,0.200,0.833,9079.328
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,1.000,0.000,17379.443
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,1.000,0.833,10702.643
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.400,0.000,13103.496
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.333,0.200,0.833,6913.949
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.333,0.000,1.000,6652.707
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.600,0.667,10279.790
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.833,0.800,1.000,10719.771
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.833,0.600,0.667,9884.145
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.167,15933.132
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.000,0.000,14411.418
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.600,0.000,16231.982
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.200,0.667,9972.019
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.800,1.000,8441.936
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.600,0.333,11090.357
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,1.000,0.833,11588.914
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.333,0.800,0.667,11201.671
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,8784.214
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.200,0.333,6875.359
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.600,0.500,9951.682
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.600,0.167,10850.482
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.667,0.800,1.000,7785.062
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.000,0.333,8980.809
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,0.600,0.167,10247.902
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.833,0.000,0.667,7397.182
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.600,1.000,7439.381
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.200,0.667,10008.475
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.167,0.800,0.000,44749.768
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.167,0.600,0.000,12554.989
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.167,0.600,0.167,12471.204
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.667,0.800,0.000,12760.171
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.667,0.200,0.333,9158.788
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,0.400,0.333,10573.439
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.200,0.500,7480.575
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.667,0.600,0.333,10804.346
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.200,0.167,11391.136
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.000,1.000,9709.593
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.333,0.000,0.167,8756.161
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,1.000,1.000,8695.538
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,1.000,0.167,14527.621
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.333,14593.521
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.600,1.000,9912.539
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.500,0.400,0.833,7311.659
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.833,0.600,0.833,9878.416
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.167,9751.686
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,1.000,0.400,0.333,9997.790
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.333,0.200,0.167,11399.900
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.833,0.400,0.000,15615.946
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.200,1.000,6964.877
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.600,0.333,13480.479
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.333,0.200,0.500,10235.369
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.500,0.600,0.333,9948.544
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.600,0.833,10880.839
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.667,0.000,0.500,8924.889
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.400,0.167,13012.264
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,0.400,0.667,7820.572
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,1.000,0.167,14473.493
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.833,0.000,1.000,7360.243
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,0.200,0.500,10099.803
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.333,0.400,0.167,9549.212
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.333,0.600,0.500,10800.882
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.500,0.000,0.833,6733.858
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.667,0.400,0.167,9601.835
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.333,0.800,0.667,10231.861
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500,1.000,0.000,14606.893
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.800,0.667,8432.338
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.500,0.800,0.667,10295.668
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.600,0.167,13720.239
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.667,1.000,0.333,11662.546
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.833,0.000,0.167,8925.219
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.500,0.600,0.667,7856.524
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,1.000,0.667,11635.821
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.333,1.000,0.333,14536.871
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.333,0.200,0.000,10067.975
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.833,0.800,0.833,10569.714
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.333,0.800,0.167,12821.521
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500,0.600,1.000,10937.829
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.333,0.400,0.333,9560.767
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,8809.897
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.667,0.000,0.667,8836.482
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.833,0.200,0.500,9152.131
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,0.000,0.833,7265.456
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.833,1.000,0.000,14497.229
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.833,0.600,0.167,10868.421
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,0.000,0.500,6666.358
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.833,11611.496
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.200,0.333,10153.530
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.333,8794.190
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.200,0.000,18011.261
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.167,0.000,0.833,7274.900
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.667,0.400,0.833,7252.159
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.167,0.600,0.500,10785.936
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.333,0.600,0.333,10970.621
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.333,0.200,1.000,7530.224
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.667,0.400,0.333,9619.467
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.333,0.600,0.167,10148.725
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.400,0.500,7272.307
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.500,0.200,0.833,10084.325
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.500,0.000,0.833,6646.765
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.000,0.667,9680.549
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.500,1.000,0.667,11588.154
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.833,0.400,0.333,10413.925
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.500,0.600,0.000,13509.739
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.500,11746.550
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.500,1.000,0.333,10551.168
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.667,11735.736
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.600,0.500,11044.071
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.667,0.000,0.333,9665.280
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.200,0.833,10124.635
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.600,0.833,9878.333
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.500,0.800,1.000,10231.271
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.167,0.200,0.333,10076.097
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.400,0.333,9561.750
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.500,0.200,0.167,9957.022
1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.200,0.333,9970.569
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.167,32063.721
0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,0.167,0.600,0.833,9876.678
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.833,0.800,0.167,10188.057
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,0.400,0.833,7278.924
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,9609.777
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.333,1.000,0.000,20277.929
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.667,11708.318
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.500,0.400,0.000,9791.787
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.200,0.333,7571.544
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.333,0.600,0.333,9887.425
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.500,10680.068
0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.833,0.400,0.500,7238.028
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.400,1.000,7865.540
1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.667,0.400,1.000,7894.886
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.833,1.000,0.500,10765.193
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.667,0.200,0.500,9982.263
1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.500,0.200,0.833,10049.314
1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.800,1.000,11342.646
0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.200,0.500,9229.539
0.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,1.000,1.000,0.167,10618.171
