spouts,max_spout,spout_wait,spliters,counters,netty_min_wait,throughput
1,100,3,3,3,10,13553
1,100,3,3,3,100,12454
1,100,3,3,3,1000,12446
1,100,3,3,6,10,13554
1,100,3,3,6,100,13659
1,100,3,3,6,1000,13887
1,100,3,3,12,10,14358
1,100,3,3,12,100,14202
1,100,3,3,12,1000,14271
1,100,3,6,1,10,8436.6
1,100,3,6,1,100,8716.1
1,100,3,6,1,1000,8639.5
1,100,3,6,3,10,13350
1,100,3,6,3,100,13079
1,100,3,6,3,1000,13198
1,100,3,6,6,10,13602
1,100,3,6,6,100,13955
1,100,3,6,6,1000,13875
1,100,3,6,12,10,14267
1,100,3,6,12,100,15747
1,100,3,6,12,1000,15640
1,100,10,1,1,10,9115.9
1,100,10,1,1,100,9395.8
1,100,10,1,1,1000,9043.3
1,100,10,1,3,10,13820
1,100,10,1,3,100,13138
1,100,10,1,3,1000,13787
1,100,10,1,6,10,14436
1,100,10,1,6,100,15508
1,100,10,1,6,1000,14638
1,100,10,1,12,10,15608
1,100,10,1,12,100,15259
1,100,10,1,12,1000,15945
1,100,10,2,1,10,8624.4
1,100,10,2,1,100,8651.7
1,100,10,2,1,1000,8627.7
1,100,10,2,3,10,14558
1,100,10,2,3,100,15426
1,100,10,2,3,1000,15298
1,100,10,2,6,10,17656
1,100,10,2,6,100,18907
1,100,10,2,6,1000,18575
1,100,10,2,12,10,21563
1,100,10,2,12,100,22829
1,100,10,2,12,1000,22207
1,100,10,3,1,10,8476.8
1,100,10,3,1,100,8477.5
1,100,10,3,1,1000,8829.5
1,100,10,3,3,10,13661
1,100,10,3,3,100,13082
1,100,10,3,3,1000,12996
1,100,10,3,6,10,14825
1,100,10,3,6,100,14107
1,100,10,3,6,1000,14830
1,100,10,3,12,10,14991
1,100,10,3,12,100,14945
1,100,10,3,12,1000,15737
1,100,10,6,1,10,9057.9
1,100,10,6,1,100,9105.5
1,100,10,6,1,1000,8649.6
1,100,10,6,3,10,14008
1,100,10,6,3,100,14262
1,100,10,6,3,1000,14028
1,100,10,6,6,10,14758
1,100,10,6,6,100,15261
1,100,10,6,6,1000,15281
1,100,10,6,12,10,17348
1,100,10,6,12,100,15917
1,100,10,6,12,1000,15974
1,100,100,1,1,10,7323.1
1,100,100,1,1,100,7602.1
1,100,100,1,1,1000,7511.2
1,100,100,1,3,10,9130.2
1,100,100,1,3,100,8942.5
1,100,100,1,3,1000,8755.9
1,100,100,1,6,10,8981.9
1,100,100,1,6,100,8750.6
1,100,100,1,6,1000,8624.5
1,100,100,1,12,10,8875.2
1,100,100,1,12,100,9090.4
1,100,100,1,12,1000,8643.9
1,100,100,2,1,10,8096.6
1,100,100,2,1,100,7955
1,100,100,2,1,1000,7745.8
1,100,100,2,3,10,9187.3
1,100,100,2,3,100,9176.5
1,100,100,2,3,1000,9113.5
1,100,100,2,6,10,9181.2
1,100,100,2,6,100,9028.8
1,100,100,2,6,1000,8956.9
1,100,100,2,12,10,8716.2
1,100,100,2,12,100,9232.1
1,100,100,2,12,1000,9390.8
1,100,100,3,1,10,7631.1
1,100,100,3,1,100,7585.8
1,100,100,3,1,1000,7319.2
1,100,100,3,3,10,8360.2
1,100,100,3,3,100,8526
1,100,100,3,3,1000,8514.6
1,100,100,3,6,10,8790.9
1,100,100,3,6,100,8613.4
1,100,100,3,6,1000,8695.9
1,100,100,3,12,10,8197.6
1,100,100,3,12,100,8565.8
1,100,100,3,12,1000,8590.9
1,100,100,6,1,10,7353.7
1,100,100,6,1,100,7521.7
1,100,100,6,1,1000,7581.6
1,100,100,6,3,10,8533.4
1,100,100,6,3,100,8179.8
1,100,100,6,3,1000,8142.2
1,100,100,6,6,10,8495.9
1,100,100,6,6,100,8034.7
1,100,100,6,6,1000,8333.8
1,100,100,6,12,10,8185.5
1,100,100,6,12,100,8308.1
1,100,100,6,12,1000,7929.9
1,1000,1,1,1,10,10000
1,1000,1,1,1,100,9800.2
1,1000,1,1,1,1000,9953.5
1,1000,1,1,3,10,14417
1,1000,1,1,3,100,14672
1,1000,1,1,3,1000,14451
1,1000,1,1,6,10,15415
1,1000,1,1,6,100,15885
1,1000,1,1,6,1000,15807
1,1000,1,1,12,10,17746
1,1000,1,1,12,100,16416
1,1000,1,1,12,1000,16418
1,1000,1,2,1,10,8161.5
1,1000,1,2,1,100,8632.8
1,1000,1,2,1,1000,8406.1
1,1000,1,2,3,10,16152
1,1000,1,2,3,100,15989
1,1000,1,2,3,1000,16704
1,1000,1,2,6,10,18532
1,1000,1,2,6,100,17970
1,1000,1,2,6,1000,18603
1,1000,1,2,12,10,19936
1,1000,1,2,12,100,20579
1,1000,1,2,12,1000,20237
1,1000,1,3,1,10,10062
1,1000,1,3,1,100,10194
1,1000,1,3,1,1000,9436.2
1,1000,1,3,3,10,15921
1,1000,1,3,3,100,16430
1,1000,1,3,3,1000,15047
1,1000,1,3,6,10,17219
1,1000,1,3,6,100,16753
1,1000,1,3,6,1000,16500
1,1000,1,3,12,10,15225
1,1000,1,3,12,100,16945
1,1000,1,3,12,1000,15563
1,1000,1,6,1,10,10425
1,1000,1,6,1,100,9852.4
1,1000,1,6,1,1000,10081
1,1000,1,6,3,10,17097
1,1000,1,6,3,100,16474
1,1000,1,6,3,1000,17428
1,1000,1,6,6,10,17677
1,1000,1,6,6,100,18497
1,1000,1,6,6,1000,18240
1,1000,1,6,12,10,18424
1,1000,1,6,12,100,18505
1,1000,1,6,12,1000,18311
1,1000,2,1,1,10,9830.8
1,1000,2,1,1,100,10398
1,1000,2,1,1,1000,10301
1,1000,2,1,3,10,14464
1,1000,2,1,3,100,14476
1,1000,2,1,3,1000,15063
1,1000,2,1,6,10,15908
1,1000,2,1,6,100,16180
1,1000,2,1,6,1000,15142
1,1000,2,1,12,10,16644
1,1000,2,1,12,100,16138
1,1000,2,1,12,1000,16928
1,1000,2,2,1,10,9335.1
1,1000,2,2,1,100,9296.2
1,1000,2,2,1,1000,8888.2
1,1000,2,2,3,10,15548
1,1000,2,2,3,100,17036
1,1000,2,2,3,1000,16903
1,1000,2,2,6,10,18478
1,1000,2,2,6,100,18690
1,1000,2,2,6,1000,18021
1,1000,2,2,12,10,20572
1,1000,2,2,12,100,21211
1,1000,2,2,12,1000,21434
1,1000,2,3,1,10,10216
1,1000,2,3,1,100,9421.1
1,1000,2,3,1,1000,10212
1,1000,2,3,3,10,15377
1,1000,2,3,3,100,16337
1,1000,2,3,3,1000,16473
1,1000,2,3,6,10,15742
1,1000,2,3,6,100,17085
1,1000,2,3,6,1000,16986
1,1000,2,3,12,10,17593
1,1000,2,3,12,100,17478
1,1000,2,3,12,1000,17502
1,1000,2,6,1,10,9857.3
1,1000,2,6,1,100,10057
1,1000,2,6,1,1000,10030
1,1000,2,6,3,10,16541
1,1000,2,6,3,100,16818
1,1000,2,6,3,1000,17018
1,1000,2,6,6,10,17569
1,1000,2,6,6,100,17471
1,1000,2,6,6,1000,18641
1,1000,2,6,12,10,19350
1,1000,2,6,12,100,19763
1,1000,2,6,12,1000,18625
1,1000,3,1,1,10,10089
1,1000,3,1,1,100,10260
1,1000,3,1,1,1000,10009
1,1000,3,1,3,10,15091
1,1000,3,1,3,100,14681
1,1000,3,1,3,1000,15341
1,1000,3,1,6,10,16690
1,1000,3,1,6,100,16369
1,1000,3,1,6,1000,16574
1,1000,3,1,12,10,16807
1,1000,3,1,12,100,16873
1,1000,3,1,12,1000,18072
1,1000,3,2,1,10,9241.5
1,1000,3,2,1,100,8807.8
1,1000,3,2,1,1000,8767.5
1,1000,3,2,3,10,16523
1,1000,3,2,3,100,16098
1,1000,3,2,3,1000,17085
1,1000,3,2,6,10,18289
1,1000,3,2,6,100,17805
1,1000,3,2,6,1000,18836
1,1000,3,2,12,10,21050
1,1000,3,2,12,100,21237
1,1000,3,2,12,1000,20797
1,1000,3,3,1,10,10335
1,1000,3,3,1,100,10207
1,1000,3,3,1,1000,10743
1,1000,3,3,3,10,16946
1,1000,3,3,3,100,16392
1,1000,3,3,3,1000,16199
1,1000,3,3,6,10,16698
1,1000,3,3,6,100,17352
1,1000,3,3,6,1000,16839
1,1000,3,3,12,10,17964
1,1000,3,3,12,100,17802
1,1000,3,3,12,1000,17458
1,1000,3,6,1,10,10349
1,1000,3,6,1,100,10269
1,1000,3,6,1,1000,10424
1,1000,3,6,3,10,17120
1,1000,3,6,3,100,17836
1,1000,3,6,3,1000,16839
1,1000,3,6,6,10,17166
1,1000,3,6,6,100,18384
1,1000,3,6,6,1000,17725
1,1000,3,6,12,10,19065
1,1000,3,6,12,100,19330
1,1000,3,6,12,1000,19399
1,1000,10,1,1,10,9782.5
1,1000,10,1,1,100,10805
1,1000,10,1,1,1000,10501
1,1000,10,1,3,10,15829
1,1000,10,1,3,100,15844
1,1000,10,1,3,1000,16117
1,1000,10,1,6,10,17078
1,1000,10,1,6,100,16906
1,1000,10,1,6,1000,17608
1,1000,10,1,12,10,17225
1,1000,10,1,12,100,17269
1,1000,10,1,12,1000,18651
1,1000,10,2,1,10,9389.5
1,1000,10,2,1,100,9850.3
1,1000,10,2,1,1000,9648
1,1000,10,2,3,10,17376
1,1000,10,2,3,100,16810
1,1000,10,2,3,1000,16930
1,1000,10,2,6,10,18710
1,1000,10,2,6,100,18515
1,1000,10,2,6,1000,19163
1,1000,10,2,12,10,20045
1,1000,10,2,12,100,21364
1,1000,10,2,12,1000,20505
1,1000,10,3,1,10,10148
1,1000,10,3,1,100,10286
1,1000,10,3,1,1000,10045
1,1000,10,3,3,10,17302
1,1000,10,3,3,100,16175
1,1000,10,3,3,1000,17330
1,1000,10,3,6,10,16842
1,1000,10,3,6,100,16758
1,1000,10,3,6,1000,17803
1,1000,10,3,12,10,17780
1,1000,10,3,12,100,17978
1,1000,10,3,12,1000,17959
1,1000,10,6,1,10,10472
1,1000,10,6,1,100,10510
1,1000,10,6,1,1000,10915
1,1000,10,6,3,10,17570
1,1000,10,6,3,100,17546
1,1000,10,6,3,1000,17488
1,1000,10,6,6,10,18788
1,1000,10,6,6,100,18291
1,1000,10,6,6,1000,17697
1,1000,10,6,12,10,19471
1,1000,10,6,12,100,19966
1,1000,10,6,12,1000,19672
1,1000,100,1,1,10,10096
1,1000,100,1,1,100,10450
1,1000,100,1,1,1000,10460
1,1000,100,1,3,10,15929
1,1000,100,1,3,100,15714
1,1000,100,1,3,1000,15684
1,1000,100,1,6,10,15791
1,1000,100,1,6,100,17064
1,1000,100,1,6,1000,15491
1,1000,100,1,12,10,17145
1,1000,100,1,12,100,16292
1,1000,100,1,12,1000,16825
1,1000,100,2,1,10,9670.4
1,1000,100,2,1,100,9707.6
1,1000,100,2,1,1000,9313.5
1,1000,100,2,3,10,16328
1,1000,100,2,3,100,16068
1,1000,100,2,3,1000,16109
1,1000,100,2,6,10,18061
1,1000,100,2,6,100,18427
1,1000,100,2,6,1000,18028
1,1000,100,2,12,10,20496
1,1000,100,2,12,100,20259
1,1000,100,2,12,1000,20479
1,1000,100,3,1,10,10612
1,1000,100,3,1,100,10447
1,1000,100,3,1,1000,11045
1,1000,100,3,3,10,15950
1,1000,100,3,3,100,14042
1,1000,100,3,3,1000,15274
1,1000,100,3,6,10,16137
1,1000,100,3,6,100,15755
1,1000,100,3,6,1000,16661
1,1000,100,3,12,10,14301
1,1000,100,3,12,100,16519
1,1000,100,3,12,1000,16456
1,1000,100,6,1,10,9963.5
1,1000,100,6,1,100,10341
1,1000,100,6,1,1000,10333
1,1000,100,6,3,10,15668
1,1000,100,6,3,100,16949
1,1000,100,6,3,1000,16507
1,1000,100,6,6,10,17024
1,1000,100,6,6,100,17353
1,1000,100,6,6,1000,16209
1,1000,100,6,12,10,17606
1,1000,100,6,12,100,16969
1,1000,100,6,12,1000,17373
1,10000,1,1,1,10,4631.6
1,10000,1,1,1,100,4468.2
1,10000,1,1,1,1000,4803.6
1,10000,1,1,3,10,22472
1,10000,1,1,3,100,19002
1,10000,1,1,3,1000,20448
1,10000,1,1,6,10,24775
1,10000,1,1,6,100,23148
1,10000,1,1,6,1000,21412
1,10000,1,1,12,10,27850
1,10000,1,1,12,100,22580
1,10000,1,1,12,1000,24060
1,10000,1,2,1,10,4192.2
1,10000,1,2,1,100,3972.4
1,10000,1,2,1,1000,4170.9
1,10000,1,2,3,10,10592
1,10000,1,2,3,100,9995.2
1,10000,1,2,3,1000,12011
1,10000,1,2,6,10,29862
1,10000,1,2,6,100,26911
1,10000,1,2,6,1000,24230
1,10000,1,2,12,10,24384
1,10000,1,2,12,100,26472
1,10000,1,2,12,1000,33971
1,10000,1,3,1,10,4592.7
1,10000,1,3,1,100,4450.7
1,10000,1,3,1,1000,4657.4
1,10000,1,3,3,10,15173
1,10000,1,3,3,100,15469
1,10000,1,3,3,1000,15749
1,10000,1,3,6,10,17079
1,10000,1,3,6,100,14258
1,10000,1,3,6,1000,17102
1,10000,1,3,12,10,16030
1,10000,1,3,12,100,15671
1,10000,1,3,12,1000,18988
1,10000,1,6,1,10,4787.2
1,10000,1,6,1,100,4629.2
1,10000,1,6,1,1000,4693.5
1,10000,1,6,3,10,25052
1,10000,1,6,3,100,23375
1,10000,1,6,3,1000,20454
1,10000,1,6,6,10,26162
1,10000,1,6,6,100,27296
1,10000,1,6,6,1000,29459
1,10000,1,6,12,10,28005
1,10000,1,6,12,100,25437
1,10000,1,6,12,1000,29458
1,10000,2,1,1,10,4653.4
1,10000,2,1,1,100,4709.9
1,10000,2,1,1,1000,4485.5
1,10000,2,1,3,10,19486
1,10000,2,1,3,100,19317
1,10000,2,1,3,1000,20645
1,10000,2,1,6,10,20430
1,10000,2,1,6,100,22681
1,10000,2,1,6,1000,23749
1,10000,2,1,12,10,23914
1,10000,2,1,12,100,23129
1,10000,2,1,12,1000,23922
1,10000,2,2,1,10,4225.9
1,10000,2,2,1,100,4063.8
1,10000,2,2,1,1000,4170.6
1,10000,2,2,3,10,12250
1,10000,2,2,3,100,11641
1,10000,2,2,3,1000,10133
1,10000,2,2,6,10,25254
1,10000,2,2,6,100,26036
1,10000,2,2,6,1000,28764
1,10000,2,2,12,10,27035
1,10000,2,2,12,100,32175
1,10000,2,2,12,1000,28688
1,10000,2,3,1,10,4590.1
1,10000,2,3,1,100,4633.6
1,10000,2,3,1,1000,4829.5
1,10000,2,3,3,10,17418
1,10000,2,3,3,100,18572
1,10000,2,3,3,1000,15275
1,10000,2,3,6,10,15816
1,10000,2,3,6,100,15552
1,10000,2,3,6,1000,15696
1,10000,2,3,12,10,16140
1,10000,2,3,12,100,15246
1,10000,2,3,12,1000,16602
1,10000,2,6,1,10,4227.9
1,10000,2,6,1,100,4650.4
1,10000,2,6,1,1000,4308.2
1,10000,2,6,3,10,22805
1,10000,2,6,3,100,25056
1,10000,2,6,3,1000,25933
1,10000,2,6,6,10,26797
1,10000,2,6,6,100,27172
1,10000,2,6,6,1000,28176
1,10000,2,6,12,10,24470
1,10000,2,6,12,100,23618
1,10000,2,6,12,1000,24830
1,10000,3,1,1,10,4502.5
1,10000,3,1,1,100,4683.6
1,10000,3,1,1,1000,4233.3
1,10000,3,1,3,10,20730
1,10000,3,1,3,100,21339
1,10000,3,1,3,1000,19661
1,10000,3,1,6,10,24172
1,10000,3,1,6,100,21790
1,10000,3,1,6,1000,23780
1,10000,3,1,12,10,21928
1,10000,3,1,12,100,24820
1,10000,3,1,12,1000,22749
1,10000,3,2,1,10,4284.8
1,10000,3,2,1,100,3983.3
1,10000,3,2,1,1000,3895.5
1,10000,3,2,3,10,9615.9
1,10000,3,2,3,100,11380
1,10000,3,2,3,1000,12837
1,10000,3,2,6,10,30370
1,10000,3,2,6,100,25639
1,10000,3,2,6,1000,28424
1,10000,3,2,12,10,26900
1,10000,3,2,12,100,29550
1,10000,3,2,12,1000,32007
1,10000,3,3,1,10,4568.8
1,10000,3,3,1,100,4752.2
1,10000,3,3,1,1000,4747.8
1,10000,3,3,3,10,17405
1,10000,3,3,3,100,16163
1,10000,3,3,3,1000,17252
1,10000,3,3,6,10,17258
1,10000,3,3,6,100,17580
1,10000,3,3,6,1000,16441
1,10000,3,3,12,10,19305
1,10000,3,3,12,100,16795
1,10000,3,3,12,1000,18608
1,10000,3,6,1,10,4687.3
1,10000,3,6,1,100,4696.6
1,10000,3,6,1,1000,4924.7
1,10000,3,6,3,10,21813
1,10000,3,6,3,100,26180
1,10000,3,6,3,1000,24602
1,10000,3,6,6,10,28366
1,10000,3,6,6,100,26820
1,10000,3,6,6,1000,27473
1,10000,3,6,12,10,27027
1,10000,3,6,12,100,24198
1,10000,3,6,12,1000,26178
1,10000,10,1,1,10,4639.9
1,10000,10,1,1,100,4676.4
1,10000,10,1,1,1000,4787.6
1,10000,10,1,3,10,21951
1,10000,10,1,3,100,23453
1,10000,10,1,3,1000,22235
1,10000,10,1,6,10,23316
1,10000,10,1,6,100,26956
1,10000,10,1,6,1000,23859
1,10000,10,1,12,10,25690
1,10000,10,1,12,100,25865
1,10000,10,1,12,1000,24084
1,10000,10,2,1,10,3976.5
1,10000,10,2,1,100,4123.5
1,10000,10,2,1,1000,4095.2
1,10000,10,2,3,10,14208
1,10000,10,2,3,100,12155
1,10000,10,2,3,1000,14090
1,10000,10,2,6,10,25071
1,10000,10,2,6,100,26578
1,10000,10,2,6,1000,22757
1,10000,10,2,12,10,28202
1,10000,10,2,12,100,33784
1,10000,10,2,12,1000,30330
1,10000,10,3,1,10,4746
1,10000,10,3,1,100,4852.2
1,10000,10,3,1,1000,4641.1
1,10000,10,3,3,10,16442
1,10000,10,3,3,100,18371
1,10000,10,3,3,1000,18386
1,10000,10,3,6,10,17719
1,10000,10,3,6,100,15193
1,10000,10,3,6,1000,16778
1,10000,10,3,12,10,14903
1,10000,10,3,12,100,19200
1,10000,10,3,12,1000,17535
1,10000,10,6,1,10,4846.9
1,10000,10,6,1,100,4990.5
1,10000,10,6,1,1000,4635.1
1,10000,10,6,3,10,24828
1,10000,10,6,3,100,23124
1,10000,10,6,3,1000,24619
1,10000,10,6,6,10,29777
1,10000,10,6,6,100,26511
1,10000,10,6,6,1000,27056
1,10000,10,6,12,10,30105
1,10000,10,6,12,100,29012
1,10000,10,6,12,1000,25701
1,10000,100,1,1,10,4889.5
1,10000,100,1,1,100,4751.6
1,10000,100,1,1,1000,4551.6
1,10000,100,1,3,10,23657
1,10000,100,1,3,100,22903
1,10000,100,1,3,1000,23048
1,10000,100,1,6,10,23365
1,10000,100,1,6,100,22731
1,10000,100,1,6,1000,23721
1,10000,100,1,12,10,24732
1,10000,100,1,12,100,24956
1,10000,100,1,12,1000,24881
1,10000,100,2,1,10,4632
1,10000,100,2,1,100,4503.3
1,10000,100,2,1,1000,4491.2
1,10000,100,2,3,10,16565
1,10000,100,2,3,100,15264
1,10000,100,2,3,1000,15070
1,10000,100,2,6,10,31930
1,10000,100,2,6,100,32110
1,10000,100,2,6,1000,28252
1,10000,100,2,12,10,34370
1,10000,100,2,12,100,32480
1,10000,100,2,12,1000,33816
1,10000,100,3,1,10,4272.9
1,10000,100,3,1,100,4613.3
1,10000,100,3,1,1000,4506
1,10000,100,3,3,10,15185
1,10000,100,3,3,100,16340
1,10000,100,3,3,1000,17104
1,10000,100,3,6,10,15938
1,10000,100,3,6,100,17633
1,10000,100,3,6,1000,14651
1,10000,100,3,12,10,15075
1,10000,100,3,12,100,13414
1,10000,100,3,12,1000,16393
1,10000,100,6,1,10,5727.3
1,10000,100,6,1,100,5497.5
1,10000,100,6,1,1000,5775.5
1,10000,100,6,3,10,24479
1,10000,100,6,3,100,25881
1,10000,100,6,3,1000,23745
1,10000,100,6,6,10,25915
1,10000,100,6,6,100,29652
1,10000,100,6,6,1000,26987
1,10000,100,6,12,10,28084
1,10000,100,6,12,100,25501
1,10000,100,6,12,1000,26571
3,1,1,1,1,10,5770.8
3,1,1,1,1,100,6108.5
3,1,1,1,1,1000,6002.3
3,1,1,1,3,10,5813.7
3,1,1,1,3,100,6061
3,1,1,1,3,1000,6124.2
3,1,1,1,6,10,5860.8
3,1,1,1,6,100,5863.8
3,1,1,1,6,1000,5926.8
3,1,1,1,12,10,5677.1
3,1,1,1,12,100,5479.2
3,1,1,1,12,1000,5576.8
3,1,1,2,1,10,6340.8
3,1,1,2,1,100,6618.6
3,1,1,2,1,1000,5819.4
3,1,1,2,3,10,6488.7
3,1,1,2,3,100,6571.9
3,1,1,2,3,1000,6470.9
3,1,1,2,6,10,6285.4
3,1,1,2,6,100,6341.5
3,1,1,2,6,1000,6373.7
3,1,1,2,12,10,6114.4
3,1,1,2,12,100,5997.6
3,1,1,2,12,1000,5948.4
3,1,1,3,1,10,7487.1
3,1,1,3,1,100,7720.8
3,1,1,3,1,1000,7492.5
3,1,1,3,3,10,7379.9
3,1,1,3,3,100,7452.7
3,1,1,3,3,1000,6965.5
3,1,1,3,6,10,6417.5
3,1,1,3,6,100,6769.9
3,1,1,3,6,1000,7035.8
3,1,1,3,12,10,6328.6
3,1,1,3,12,100,6489.2
3,1,1,3,12,1000,6714.8
3,1,1,6,1,10,7297.4
3,1,1,6,1,100,7529.9
3,1,1,6,1,1000,7163.1
3,1,1,6,3,10,6977.6
3,1,1,6,3,100,7277.2
3,1,1,6,3,1000,6838.8
3,1,1,6,6,10,6775
3,1,1,6,6,100,6734.8
3,1,1,6,6,1000,6383.2
3,1,1,6,12,10,6425.1
3,1,1,6,12,100,6748.4
3,1,1,6,12,1000,6566.4
3,1,2,1,1,10,5380
3,1,2,1,1,100,5634.7
3,1,2,1,1,1000,5481.5
3,1,2,1,3,10,5554.5
3,1,2,1,3,100,5484.5
3,1,2,1,3,1000,5454.2
3,1,2,1,6,10,5060.2
3,1,2,1,6,100,5565.8
3,1,2,1,6,1000,5421.3
3,1,2,1,12,10,5300.6
3,1,2,1,12,100,4962.8
3,1,2,1,12,1000,5241.5
3,1,2,2,1,10,6037.1
3,1,2,2,1,100,5852.8
3,1,2,2,1,1000,5503.4
3,1,2,2,3,10,5931.1
3,1,2,2,3,100,5779.8
3,1,2,2,3,1000,5771.9
3,1,2,2,6,10,5632.8
3,1,2,2,6,100,5566.4
3,1,2,2,6,1000,5479.6
3,1,2,2,12,10,5507.5
3,1,2,2,12,100,5513.8
3,1,2,2,12,1000,5432.5
3,1,2,3,1,10,6552.4
3,1,2,3,1,100,6291.9
3,1,2,3,1,1000,6741.9
3,1,2,3,3,10,6123.9
3,1,2,3,3,100,5860.8
3,1,2,3,3,1000,6214.9
3,1,2,3,6,10,6217.8
3,1,2,3,6,100,5751.9
3,1,2,3,6,1000,6180.6
3,1,2,3,12,10,5953.2
3,1,2,3,12,100,5664.7
3,1,2,3,12,1000,5679.2
3,1,2,6,1,10,6495.3
3,1,2,6,1,100,6713.8
3,1,2,6,1,1000,6437.5
3,1,2,6,3,10,6546.4
3,1,2,6,3,100,6232.2
3,1,2,6,3,1000,6379.7
3,1,2,6,6,10,6121.9
3,1,2,6,6,100,6036.6
3,1,2,6,6,1000,5894.2
3,1,2,6,12,10,5817.6
3,1,2,6,12,100,5857.9
3,1,2,6,12,1000,5838.9
3,1,3,1,1,10,4843.5
3,1,3,1,1,100,4975.8
3,1,3,1,1,1000,4822.6
3,1,3,1,3,10,4764.2
3,1,3,1,3,100,4918.1
3,1,3,1,3,1000,4898.8
3,1,3,1,6,10,4821.8
3,1,3,1,6,100,4418.4
3,1,3,1,6,1000,4762.8
3,1,3,1,12,10,4621.1
3,1,3,1,12,100,4523.5
3,1,3,1,12,1000,4488.4
3,1,3,2,1,10,5421.2
3,1,3,2,1,100,5443
3,1,3,2,1,1000,5308.1
3,1,3,2,3,10,5249.2
3,1,3,2,3,100,5310.1
3,1,3,2,3,1000,5271.5
3,1,3,2,6,10,5012.3
3,1,3,2,6,100,5132.3
3,1,3,2,6,1000,5090.1
3,1,3,2,12,10,5081.9
3,1,3,2,12,100,5025.1
3,1,3,2,12,1000,4990.5
3,1,3,3,1,10,6061.7
3,1,3,3,1,100,6061.1
3,1,3,3,1,1000,5975.8
3,1,3,3,3,10,5864.2
3,1,3,3,3,100,5833.4
3,1,3,3,3,1000,5747.1
3,1,3,3,6,10,5471.4
3,1,3,3,6,100,5499.9
3,1,3,3,6,1000,5789.9
3,1,3,3,12,10,5415.9
3,1,3,3,12,100,5376.6
3,1,3,3,12,1000,5374.5
3,1,3,6,1,10,6035.2
3,1,3,6,1,100,5890.5
3,1,3,6,1,1000,5881.9
3,1,3,6,3,10,5736.4
3,1,3,6,3,100,5740.4
3,1,3,6,3,1000,5416.5
3,1,3,6,6,10,5394.9
3,1,3,6,6,100,5366.5
3,1,3,6,6,1000,5286.7
3,1,3,6,12,10,5219.7
3,1,3,6,12,100,5310.1
3,1,3,6,12,1000,5321.8
3,1,10,1,1,10,2636.5
3,1,10,1,1,100,2755.2
3,1,10,1,1,1000,2691.8
3,1,10,1,3,10,2582.7
3,1,10,1,3,100,2746.8
3,1,10,1,3,1000,2758.2
3,1,10,1,6,10,2747
3,1,10,1,6,100,2617.5
3,1,10,1,6,1000,2631.1
3,1,10,1,12,10,2712.2
3,1,10,1,12,100,2734.3
3,1,10,1,12,1000,2659.1
3,1,10,2,1,10,2705.8
3,1,10,2,1,100,2589.2
3,1,10,2,1,1000,2610
3,1,10,2,3,10,2784.9
3,1,10,2,3,100,2727.6
3,1,10,2,3,1000,2775.2
3,1,10,2,6,10,2698.2
3,1,10,2,6,100,2586.6
3,1,10,2,6,1000,2656.3
3,1,10,2,12,10,2744.8
3,1,10,2,12,100,2706.5
3,1,10,2,12,1000,2660.5
3,1,10,3,1,10,2700.4
3,1,10,3,1,100,2702.2
3,1,10,3,1,1000,2719.2
3,1,10,3,3,10,2738.5
3,1,10,3,3,100,2797.6
3,1,10,3,3,1000,2707.5
3,1,10,3,6,10,2726.7
3,1,10,3,6,100,2739.9
3,1,10,3,6,1000,2717.1
3,1,10,3,12,10,2643.8
3,1,10,3,12,100,2697.9
3,1,10,3,12,1000,2682.6
3,1,10,6,1,10,2739.9
3,1,10,6,1,100,2747.9
3,1,10,6,1,1000,2701.2
3,1,10,6,3,10,2692.2
3,1,10,6,3,100,2730.5
3,1,10,6,3,1000,2675.8
3,1,10,6,6,10,2714.1
3,1,10,6,6,100,2652.1
3,1,10,6,6,1000,2662.9
3,1,10,6,12,10,2732.1
3,1,10,6,12,100,2619.8
3,1,10,6,12,1000,2704.1
3,1,100,1,1,10,270.69
3,1,100,1,1,100,265.12
3,1,100,1,1,1000,283.35
3,1,100,1,3,10,289.81
3,1,100,1,3,100,268.59
3,1,100,1,3,1000,285.44
3,1,100,1,6,10,279.41
3,1,100,1,6,100,282.5
3,1,100,1,6,1000,271.62
3,1,100,1,12,10,271.24
3,1,100,1,12,100,284.18
3,1,100,1,12,1000,287.19
3,1,100,2,1,10,290.12
3,1,100,2,1,100,285.06
3,1,100,2,1,1000,272.44
3,1,100,2,3,10,280.71
3,1,100,2,3,100,255.19
3,1,100,2,3,1000,271.18
3,1,100,2,6,10,272.06
3,1,100,2,6,100,269.06
3,1,100,2,6,1000,279
3,1,100,2,12,10,297.18
3,1,100,2,12,100,277.76
3,1,100,2,12,1000,270.81
3,1,100,3,1,10,267.56
3,1,100,3,1,100,282.53
3,1,100,3,1,1000,296.19
3,1,100,3,3,10,269.69
3,1,100,3,3,100,269.31
3,1,100,3,3,1000,273.71
3,1,100,3,6,10,279.65
3,1,100,3,6,100,283.41
3,1,100,3,6,1000,266.56
3,1,100,3,12,10,262.18
3,1,100,3,12,100,264.24
3,1,100,3,12,1000,300.47
3,1,100,6,1,10,308.59
3,1,100,6,1,100,268.71
3,1,100,6,1,1000,279.38
3,1,100,6,3,10,292.5
3,1,100,6,3,100,285.56
3,1,100,6,3,1000,278.47
3,1,100,6,6,10,276.47
3,1,100,6,6,100,268.88
