spouts,max_spout,sorters,emit_freq,chunk_size,message_size,throughput
1.000,1000.000,1.000,1.000,1000000.000,100000.000,412.8
1.000,1000.000,1.000,1.000,2000000.000,1000.000,2941.2
1.000,1000.000,1.000,1.000,2000000.000,10000.000,452.59
1.000,1000.000,1.000,1.000,2000000.000,100000.000,431.2
1.000,1000.000,1.000,1.000,10000000.000,1000.000,3102.8
1.000,1000.000,1.000,1.000,10000000.000,10000.000,445.06
1.000,1000.000,1.000,1.000,10000000.000,100000.000,526
1.000,1000.000,1.000,10.000,100000.000,1000.000,3191.3
1.000,1000.000,1.000,10.000,100000.000,10000.000,376.82
1.000,1000.000,1.000,10.000,100000.000,100000.000,556.8
1.000,1000.000,1.000,10.000,1000000.000,1000.000,3128.5
1.000,1000.000,1.000,10.000,1000000.000,10000.000,451.29
1.000,1000.000,1.000,10.000,1000000.000,100000.000,423.6
1.000,1000.000,1.000,10.000,2000000.000,1000.000,3171.2
1.000,1000.000,1.000,10.000,2000000.000,10000.000,401.06
1.000,1000.000,1.000,10.000,2000000.000,100000.000,398.4
1.000,1000.000,1.000,10.000,10000000.000,1000.000,2934.1
1.000,1000.000,1.000,10.000,10000000.000,10000.000,409.06
1.000,1000.000,1.000,10.000,10000000.000,100000.000,473.2
1.000,1000.000,1.000,60.000,100000.000,1000.000,2846.5
1.000,1000.000,1.000,60.000,100000.000,10000.000,406.82
1.000,1000.000,1.000,60.000,100000.000,100000.000,494.83
1.000,1000.000,1.000,60.000,1000000.000,1000.000,3201.7
1.000,1000.000,1.000,60.000,1000000.000,10000.000,447.18
1.000,1000.000,1.000,60.000,1000000.000,100000.000,369
1.000,1000.000,1.000,60.000,2000000.000,1000.000,3106.9
1.000,1000.000,1.000,60.000,2000000.000,10000.000,392.44
1.000,1000.000,1.000,60.000,2000000.000,100000.000,457.5
1.000,1000.000,1.000,60.000,10000000.000,1000.000,2959.5
1.000,1000.000,1.000,60.000,10000000.000,10000.000,405.18
1.000,1000.000,1.000,60.000,10000000.000,100000.000,392
1.000,1000.000,1.000,120.000,100000.000,1000.000,3083.4
1.000,1000.000,1.000,120.000,100000.000,10000.000,413.83
1.000,1000.000,1.000,120.000,100000.000,100000.000,388.29
1.000,1000.000,1.000,120.000,1000000.000,1000.000,3103.8
1.000,1000.000,1.000,120.000,1000000.000,10000.000,465.39
1.000,1000.000,1.000,120.000,1000000.000,100000.000,467.38
1.000,1000.000,1.000,120.000,2000000.000,1000.000,3032.3
1.000,1000.000,1.000,120.000,2000000.000,10000.000,428.88
1.000,1000.000,1.000,120.000,2000000.000,100000.000,385.6
1.000,1000.000,1.000,120.000,10000000.000,1000.000,2993.6
1.000,1000.000,1.000,120.000,10000000.000,10000.000,413.76
1.000,1000.000,1.000,120.000,10000000.000,100000.000,500.33
1.000,1000.000,1.000,300.000,100000.000,1000.000,3083.1
1.000,1000.000,1.000,300.000,100000.000,10000.000,441.41
1.000,1000.000,1.000,300.000,100000.000,100000.000,492.67
1.000,1000.000,1.000,300.000,1000000.000,1000.000,3143.8
1.000,1000.000,1.000,300.000,1000000.000,10000.000,422.24
1.000,1000.000,1.000,300.000,1000000.000,100000.000,453.4
1.000,1000.000,1.000,300.000,2000000.000,1000.000,3104.1
1.000,1000.000,1.000,300.000,2000000.000,10000.000,425.39
1.000,1000.000,1.000,300.000,2000000.000,100000.000,367.6
1.000,1000.000,1.000,300.000,10000000.000,1000.000,3170.7
1.000,1000.000,1.000,300.000,10000000.000,10000.000,418.41
1.000,1000.000,1.000,300.000,10000000.000,100000.000,529.8
1.000,1000.000,2.000,1.000,100000.000,1000.000,10880
1.000,1000.000,2.000,1.000,100000.000,10000.000,1504.9
1.000,1000.000,2.000,1.000,100000.000,100000.000,660.5
1.000,1000.000,2.000,1.000,1000000.000,1000.000,10177
1.000,1000.000,2.000,1.000,1000000.000,10000.000,1492.6
1.000,1000.000,2.000,1.000,1000000.000,100000.000,337.67
1.000,1000.000,2.000,1.000,2000000.000,1000.000,9840.9
1.000,1000.000,2.000,1.000,2000000.000,10000.000,1425.6
1.000,1000.000,2.000,1.000,2000000.000,100000.000,550.12
1.000,1000.000,2.000,1.000,10000000.000,1000.000,9172.1
1.000,1000.000,2.000,1.000,10000000.000,10000.000,1501.6
1.000,1000.000,2.000,1.000,10000000.000,100000.000,573.75
1.000,1000.000,2.000,10.000,100000.000,1000.000,10167
1.000,1000.000,2.000,10.000,100000.000,10000.000,1417.6
1.000,1000.000,2.000,10.000,100000.000,100000.000,552.88
1.000,1000.000,2.000,10.000,1000000.000,1000.000,9582.6
1.000,1000.000,2.000,10.000,1000000.000,10000.000,1413.8
1.000,1000.000,2.000,10.000,1000000.000,100000.000,671.57
1.000,1000.000,2.000,10.000,2000000.000,1000.000,10412
1.000,1000.000,2.000,10.000,2000000.000,10000.000,1468.5
1.000,1000.000,2.000,10.000,2000000.000,100000.000,343.08
1.000,1000.000,2.000,10.000,10000000.000,1000.000,9613.1
1.000,1000.000,2.000,10.000,10000000.000,10000.000,1498.3
1.000,1000.000,2.000,10.000,10000000.000,100000.000,551.25
1.000,1000.000,2.000,60.000,100000.000,1000.000,9247.4
1.000,1000.000,2.000,60.000,100000.000,10000.000,1458.1
1.000,1000.000,2.000,60.000,100000.000,100000.000,361.25
1.000,1000.000,2.000,60.000,1000000.000,1000.000,9356.6
1.000,1000.000,2.000,60.000,1000000.000,10000.000,1556.2
1.000,1000.000,2.000,60.000,1000000.000,100000.000,551.14
1.000,1000.000,2.000,60.000,2000000.000,1000.000,9300.5
1.000,1000.000,2.000,60.000,2000000.000,10000.000,1412.6
1.000,1000.000,2.000,60.000,2000000.000,100000.000,718.83
1.000,1000.000,2.000,60.000,10000000.000,1000.000,10536
1.000,1000.000,2.000,60.000,10000000.000,10000.000,1469.9
1.000,1000.000,2.000,60.000,10000000.000,100000.000,489.56
1.000,1000.000,2.000,120.000,100000.000,1000.000,9448.7
1.000,1000.000,2.000,120.000,100000.000,10000.000,1472.2
1.000,1000.000,2.000,120.000,100000.000,100000.000,607.71
1.000,1000.000,2.000,120.000,1000000.000,1000.000,9820.4
1.000,1000.000,2.000,120.000,1000000.000,10000.000,1467.2
1.000,1000.000,2.000,120.000,1000000.000,100000.000,338.75
1.000,1000.000,2.000,120.000,2000000.000,1000.000,10072
1.000,1000.000,2.000,120.000,2000000.000,10000.000,1366.7
1.000,1000.000,2.000,120.000,2000000.000,100000.000,420.5
1.000,1000.000,2.000,120.000,10000000.000,1000.000,9209.5
1.000,1000.000,2.000,120.000,10000000.000,10000.000,1452.5
1.000,1000.000,2.000,120.000,10000000.000,100000.000,577.38
1.000,1000.000,2.000,300.000,100000.000,1000.000,10269
1.000,1000.000,2.000,300.000,100000.000,10000.000,1361.9
1.000,1000.000,2.000,300.000,100000.000,100000.000,382.45
1.000,1000.000,2.000,300.000,1000000.000,1000.000,9165.6
1.000,1000.000,2.000,300.000,1000000.000,10000.000,1503.6
1.000,1000.000,2.000,300.000,1000000.000,100000.000,639.29
1.000,1000.000,2.000,300.000,2000000.000,1000.000,9317.1
1.000,1000.000,2.000,300.000,2000000.000,10000.000,1409.9
1.000,1000.000,2.000,300.000,2000000.000,100000.000,488.62
1.000,1000.000,2.000,300.000,10000000.000,1000.000,10531
1.000,1000.000,2.000,300.000,10000000.000,10000.000,1274.8
1.000,1000.000,2.000,300.000,10000000.000,100000.000,503.78
1.000,1000.000,3.000,1.000,100000.000,1000.000,73899
1.000,1000.000,3.000,1.000,100000.000,10000.000,73760
1.000,1000.000,3.000,1.000,100000.000,100000.000,70882
1.000,1000.000,3.000,1.000,1000000.000,1000.000,73633
1.000,1000.000,3.000,1.000,1000000.000,10000.000,75351
1.000,1000.000,3.000,1.000,1000000.000,100000.000,72291
1.000,1000.000,3.000,1.000,2000000.000,1000.000,69704
1.000,1000.000,3.000,1.000,2000000.000,10000.000,71542
1.000,1000.000,3.000,1.000,2000000.000,100000.000,70522
1.000,1000.000,3.000,1.000,10000000.000,1000.000,66470
1.000,1000.000,3.000,1.000,10000000.000,10000.000,67626
1.000,1000.000,3.000,1.000,10000000.000,100000.000,69148
1.000,1000.000,3.000,10.000,100000.000,1000.000,71619
1.000,1000.000,3.000,10.000,100000.000,10000.000,70699
1.000,1000.000,3.000,10.000,100000.000,100000.000,72630
1.000,1000.000,3.000,10.000,1000000.000,1000.000,73697
1.000,1000.000,3.000,10.000,1000000.000,10000.000,68760
1.000,1000.000,3.000,10.000,1000000.000,100000.000,74079
1.000,1000.000,3.000,10.000,2000000.000,1000.000,75443
1.000,1000.000,3.000,10.000,2000000.000,10000.000,73827
1.000,1000.000,3.000,10.000,2000000.000,100000.000,72469
1.000,1000.000,3.000,10.000,10000000.000,1000.000,72758
1.000,1000.000,3.000,10.000,10000000.000,10000.000,74565
1.000,1000.000,3.000,10.000,10000000.000,100000.000,77896
1.000,1000.000,3.000,60.000,100000.000,1000.000,73792
1.000,1000.000,3.000,60.000,100000.000,10000.000,74692
1.000,1000.000,3.000,60.000,100000.000,100000.000,70818
1.000,1000.000,3.000,60.000,1000000.000,1000.000,74171
1.000,1000.000,3.000,60.000,1000000.000,10000.000,75630
1.000,1000.000,3.000,60.000,1000000.000,100000.000,73726
1.000,1000.000,3.000,60.000,2000000.000,1000.000,69485
1.000,1000.000,3.000,60.000,2000000.000,10000.000,74078
1.000,1000.000,3.000,60.000,2000000.000,100000.000,72911
1.000,1000.000,3.000,60.000,10000000.000,1000.000,72482
1.000,1000.000,3.000,60.000,10000000.000,10000.000,73821
1.000,1000.000,3.000,60.000,10000000.000,100000.000,71734
1.000,1000.000,3.000,120.000,100000.000,1000.000,73157
1.000,1000.000,3.000,120.000,100000.000,10000.000,72859
1.000,1000.000,3.000,120.000,100000.000,100000.000,75490
1.000,1000.000,3.000,120.000,1000000.000,1000.000,70127
1.000,1000.000,3.000,120.000,1000000.000,10000.000,69188
1.000,1000.000,3.000,120.000,1000000.000,100000.000,77352
1.000,1000.000,3.000,120.000,2000000.000,1000.000,72189
1.000,1000.000,3.000,120.000,2000000.000,10000.000,74353
1.000,1000.000,3.000,120.000,2000000.000,100000.000,71140
1.000,1000.000,3.000,120.000,10000000.000,1000.000,71153
1.000,1000.000,3.000,120.000,10000000.000,10000.000,74482
1.000,1000.000,3.000,120.000,10000000.000,100000.000,72702
1.000,1000.000,3.000,300.000,100000.000,1000.000,71674
1.000,1000.000,3.000,300.000,100000.000,10000.000,72476
1.000,1000.000,3.000,300.000,100000.000,100000.000,74536
1.000,1000.000,3.000,300.000,1000000.000,1000.000,76488
1.000,1000.000,3.000,300.000,1000000.000,10000.000,78027
1.000,1000.000,3.000,300.000,1000000.000,100000.000,76460
1.000,1000.000,3.000,300.000,2000000.000,1000.000,76316
1.000,1000.000,3.000,300.000,2000000.000,10000.000,70703
1.000,1000.000,3.000,300.000,2000000.000,100000.000,72199
1.000,1000.000,3.000,300.000,10000000.000,1000.000,75818
1.000,1000.000,3.000,300.000,10000000.000,10000.000,71417
1.000,1000.000,3.000,300.000,10000000.000,100000.000,69983
1.000,1000.000,6.000,1.000,100000.000,1000.000,75554
1.000,1000.000,6.000,1.000,100000.000,10000.000,73337
1.000,1000.000,6.000,1.000,100000.000,100000.000,72506
1.000,1000.000,6.000,1.000,1000000.000,1000.000,74431
1.000,1000.000,6.000,1.000,1000000.000,10000.000,73049
1.000,1000.000,6.000,1.000,1000000.000,100000.000,74064
1.000,1000.000,6.000,1.000,2000000.000,1000.000,70347
1.000,1000.000,6.000,1.000,2000000.000,10000.000,71348
1.000,1000.000,6.000,1.000,2000000.000,100000.000,73882
1.000,1000.000,6.000,1.000,10000000.000,1000.000,64928
1.000,1000.000,6.000,1.000,10000000.000,10000.000,63151
1.000,1000.000,6.000,1.000,10000000.000,100000.000,63880
1.000,1000.000,6.000,10.000,100000.000,1000.000,74879
1.000,1000.000,6.000,10.000,100000.000,10000.000,75411
1.000,1000.000,6.000,10.000,100000.000,100000.000,73258
1.000,1000.000,6.000,10.000,1000000.000,1000.000,75659
1.000,1000.000,6.000,10.000,1000000.000,10000.000,77271
1.000,1000.000,6.000,10.000,1000000.000,100000.000,74952
1.000,1000.000,6.000,10.000,2000000.000,1000.000,78438
1.000,1000.000,6.000,10.000,2000000.000,10000.000,76943
1.000,1000.000,6.000,10.000,2000000.000,100000.000,72091
1.000,1000.000,6.000,10.000,10000000.000,1000.000,72702
1.000,1000.000,6.000,10.000,10000000.000,10000.000,74109
1.000,1000.000,6.000,10.000,10000000.000,100000.000,74857
1.000,1000.000,6.000,60.000,100000.000,1000.000,74565
1.000,1000.000,6.000,60.000,100000.000,10000.000,76259
1.000,1000.000,6.000,60.000,100000.000,100000.000,74224
1.000,1000.000,6.000,60.000,1000000.000,1000.000,71854
1.000,1000.000,6.000,60.000,1000000.000,10000.000,73605
1.000,1000.000,6.000,60.000,1000000.000,100000.000,72066
1.000,1000.000,6.000,60.000,2000000.000,1000.000,75109
1.000,1000.000,6.000,60.000,2000000.000,10000.000,73251
1.000,1000.000,6.000,60.000,2000000.000,100000.000,73965
1.000,1000.000,6.000,60.000,10000000.000,1000.000,71680
1.000,1000.000,6.000,60.000,10000000.000,10000.000,74251
1.000,1000.000,6.000,60.000,10000000.000,100000.000,68050
1.000,1000.000,6.000,120.000,100000.000,1000.000,74448
1.000,1000.000,6.000,120.000,100000.000,10000.000,74682
1.000,1000.000,6.000,120.000,100000.000,100000.000,74230
1.000,1000.000,6.000,120.000,1000000.000,1000.000,71554
1.000,1000.000,6.000,120.000,1000000.000,10000.000,71173
1.000,1000.000,6.000,120.000,1000000.000,100000.000,73928
1.000,1000.000,6.000,120.000,2000000.000,1000.000,74958
1.000,1000.000,6.000,120.000,2000000.000,10000.000,67345
1.000,1000.000,6.000,120.000,2000000.000,100000.000,73862
1.000,1000.000,6.000,120.000,10000000.000,1000.000,67566
1.000,1000.000,6.000,120.000,10000000.000,10000.000,72053
1.000,1000.000,6.000,120.000,10000000.000,100000.000,69993
1.000,1000.000,6.000,300.000,100000.000,1000.000,75535
1.000,1000.000,6.000,300.000,100000.000,10000.000,76769
1.000,1000.000,6.000,300.000,100000.000,100000.000,70769
1.000,1000.000,6.000,300.000,1000000.000,1000.000,74410
1.000,1000.000,6.000,300.000,1000000.000,10000.000,71775
1.000,1000.000,6.000,300.000,1000000.000,100000.000,68352
1.000,1000.000,6.000,300.000,2000000.000,1000.000,77637
1.000,1000.000,6.000,300.000,2000000.000,10000.000,74647
1.000,1000.000,6.000,300.000,2000000.000,100000.000,73041
1.000,1000.000,6.000,300.000,10000000.000,1000.000,73174
1.000,1000.000,6.000,300.000,10000000.000,10000.000,73541
1.000,1000.000,6.000,300.000,10000000.000,100000.000,77747
1.000,1000.000,9.000,1.000,100000.000,1000.000,75063
1.000,1000.000,9.000,1.000,100000.000,10000.000,76599
1.000,1000.000,9.000,1.000,100000.000,100000.000,77564
1.000,1000.000,9.000,1.000,1000000.000,1000.000,72023
1.000,1000.000,9.000,1.000,1000000.000,10000.000,79291
1.000,1000.000,9.000,1.000,1000000.000,100000.000,74105
1.000,1000.000,9.000,1.000,2000000.000,1000.000,76292
1.000,1000.000,9.000,1.000,2000000.000,10000.000,75276
1.000,1000.000,9.000,1.000,2000000.000,100000.000,72867
1.000,1000.000,9.000,1.000,10000000.000,1000.000,61607
1.000,1000.000,9.000,1.000,10000000.000,10000.000,63635
1.000,1000.000,9.000,1.000,10000000.000,100000.000,64100
1.000,1000.000,9.000,10.000,100000.000,1000.000,75043
1.000,1000.000,9.000,10.000,100000.000,10000.000,74999
1.000,1000.000,9.000,10.000,100000.000,100000.000,73202
1.000,1000.000,9.000,10.000,1000000.000,1000.000,78176
1.000,1000.000,9.000,10.000,1000000.000,10000.000,78766
1.000,1000.000,9.000,10.000,1000000.000,100000.000,75403
1.000,1000.000,9.000,10.000,2000000.000,1000.000,75745
1.000,1000.000,9.000,10.000,2000000.000,10000.000,75543
1.000,1000.000,9.000,10.000,2000000.000,100000.000,76188
1.000,1000.000,9.000,10.000,10000000.000,1000.000,72986
1.000,1000.000,9.000,10.000,10000000.000,10000.000,74505
1.000,1000.000,9.000,10.000,10000000.000,100000.000,72902
1.000,1000.000,9.000,60.000,100000.000,1000.000,80826
1.000,1000.000,9.000,60.000,100000.000,10000.000,80624
1.000,1000.000,9.000,60.000,100000.000,100000.000,77903
1.000,1000.000,9.000,60.000,1000000.000,1000.000,73838
1.000,1000.000,9.000,60.000,1000000.000,10000.000,70755
1.000,1000.000,9.000,60.000,1000000.000,100000.000,74850
1.000,1000.000,9.000,60.000,2000000.000,1000.000,76201
1.000,1000.000,9.000,60.000,2000000.000,10000.000,77174
1.000,1000.000,9.000,60.000,2000000.000,100000.000,72901
1.000,1000.000,9.000,60.000,10000000.000,1000.000,69591
1.000,1000.000,9.000,60.000,10000000.000,10000.000,70762
1.000,1000.000,9.000,60.000,10000000.000,100000.000,72044
1.000,1000.000,9.000,120.000,100000.000,1000.000,72040
1.000,1000.000,9.000,120.000,100000.000,10000.000,77823
1.000,1000.000,9.000,120.000,100000.000,100000.000,75236
1.000,1000.000,9.000,120.000,1000000.000,1000.000,76598
1.000,1000.000,9.000,120.000,1000000.000,10000.000,77006
1.000,1000.000,9.000,120.000,1000000.000,100000.000,77039
1.000,1000.000,9.000,120.000,2000000.000,1000.000,78978
1.000,1000.000,9.000,120.000,2000000.000,10000.000,80392
1.000,1000.000,9.000,120.000,2000000.000,100000.000,73395
1.000,1000.000,9.000,120.000,10000000.000,1000.000,68681
1.000,1000.000,9.000,120.000,10000000.000,10000.000,71090
1.000,1000.000,9.000,120.000,10000000.000,100000.000,68560
1.000,1000.000,9.000,300.000,100000.000,1000.000,77322
1.000,1000.000,9.000,300.000,100000.000,10000.000,79990
1.000,1000.000,9.000,300.000,100000.000,100000.000,74246
1.000,1000.000,9.000,300.000,1000000.000,1000.000,82934
1.000,1000.000,9.000,300.000,1000000.000,10000.000,79579
1.000,1000.000,9.000,300.000,1000000.000,100000.000,74957
1.000,1000.000,9.000,300.000,2000000.000,1000.000,72929
1.000,1000.000,9.000,300.000,2000000.000,10000.000,77254
1.000,1000.000,9.000,300.000,2000000.000,100000.000,73425
1.000,1000.000,9.000,300.000,10000000.000,1000.000,76592
1.000,1000.000,9.000,300.000,10000000.000,10000.000,73158
1.000,1000.000,9.000,300.000,10000000.000,100000.000,76626
1.000,1000.000,12.000,1.000,100000.000,1000.000,78875
1.000,1000.000,12.000,1.000,100000.000,10000.000,85162
1.000,1000.000,12.000,1.000,100000.000,100000.000,75725
1.000,1000.000,12.000,1.000,1000000.000,1000.000,76196
1.000,1000.000,12.000,1.000,1000000.000,10000.000,74841
1.000,1000.000,12.000,1.000,1000000.000,100000.000,77268
1.000,1000.000,12.000,1.000,2000000.000,1000.000,62520
1.000,1000.000,12.000,1.000,2000000.000,10000.000,62876
1.000,1000.000,12.000,1.000,2000000.000,100000.000,60345
1.000,1000.000,12.000,1.000,10000000.000,1000.000,54740
1.000,1000.000,12.000,1.000,10000000.000,10000.000,53296
1.000,1000.000,12.000,1.000,10000000.000,100000.000,52971
1.000,1000.000,12.000,10.000,100000.000,1000.000,65907
1.000,1000.000,12.000,10.000,100000.000,10000.000,65448
1.000,1000.000,12.000,10.000,100000.000,100000.000,68627
1.000,1000.000,12.000,10.000,1000000.000,1000.000,67839
1.000,1000.000,12.000,10.000,1000000.000,10000.000,64674
1.000,1000.000,12.000,10.000,1000000.000,100000.000,64045
1.000,1000.000,12.000,10.000,2000000.000,1000.000,69026
1.000,1000.000,12.000,10.000,2000000.000,10000.000,64192
1.000,1000.000,12.000,10.000,2000000.000,100000.000,66608
1.000,1000.000,12.000,10.000,10000000.000,1000.000,61023
1.000,1000.000,12.000,10.000,10000000.000,10000.000,62171
1.000,1000.000,12.000,10.000,10000000.000,100000.000,61131
1.000,1000.000,12.000,60.000,100000.000,1000.000,65450
1.000,1000.000,12.000,60.000,100000.000,10000.000,62150
1.000,1000.000,12.000,60.000,100000.000,100000.000,64348
1.000,1000.000,12.000,60.000,1000000.000,1000.000,64304
1.000,1000.000,12.000,60.000,1000000.000,10000.000,65383
1.000,1000.000,12.000,60.000,1000000.000,100000.000,63462
1.000,1000.000,12.000,60.000,2000000.000,1000.000,62138
1.000,1000.000,12.000,60.000,2000000.000,10000.000,62532
1.000,1000.000,12.000,60.000,2000000.000,100000.000,63044
1.000,1000.000,12.000,60.000,10000000.000,1000.000,64404
1.000,1000.000,12.000,60.000,10000000.000,10000.000,59984
1.000,1000.000,12.000,60.000,10000000.000,100000.000,62690
1.000,1000.000,12.000,120.000,100000.000,1000.000,66083
1.000,1000.000,12.000,120.000,100000.000,10000.000,64182
1.000,1000.000,12.000,120.000,100000.000,100000.000,63269
1.000,1000.000,12.000,120.000,1000000.000,1000.000,67160
1.000,1000.000,12.000,120.000,1000000.000,10000.000,60299
1.000,1000.000,12.000,120.000,1000000.000,100000.000,66854
1.000,1000.000,12.000,120.000,2000000.000,1000.000,66715
1.000,1000.000,12.000,120.000,2000000.000,10000.000,65275
1.000,1000.000,12.000,120.000,2000000.000,100000.000,62957
1.000,1000.000,12.000,120.000,10000000.000,1000.000,58424
1.000,1000.000,12.000,120.000,10000000.000,10000.000,59705
1.000,1000.000,12.000,120.000,10000000.000,100000.000,64254
1.000,1000.000,12.000,300.000,100000.000,1000.000,62933
1.000,1000.000,12.000,300.000,100000.000,10000.000,62343
1.000,1000.000,12.000,300.000,100000.000,100000.000,62015
1.000,1000.000,12.000,300.000,1000000.000,1000.000,62901
1.000,1000.000,12.000,300.000,1000000.000,10000.000,64997
1.000,1000.000,12.000,300.000,1000000.000,100000.000,67619
1.000,1000.000,12.000,300.000,2000000.000,1000.000,59996
1.000,1000.000,12.000,300.000,2000000.000,10000.000,56694
1.000,1000.000,12.000,300.000,2000000.000,100000.000,59897
1.000,1000.000,12.000,300.000,10000000.000,1000.000,59025
1.000,1000.000,12.000,300.000,10000000.000,10000.000,55808
1.000,1000.000,12.000,300.000,10000000.000,100000.000,59585
1.000,1000.000,15.000,1.000,100000.000,1000.000,61107
1.000,1000.000,15.000,1.000,100000.000,10000.000,63661
1.000,1000.000,15.000,1.000,100000.000,100000.000,64846
1.000,1000.000,15.000,1.000,1000000.000,1000.000,59518
1.000,1000.000,15.000,1.000,1000000.000,10000.000,63123
1.000,1000.000,15.000,1.000,1000000.000,100000.000,61781
1.000,1000.000,15.000,1.000,2000000.000,1000.000,64365
1.000,1000.000,15.000,1.000,2000000.000,10000.000,59728
1.000,1000.000,15.000,1.000,2000000.000,100000.000,58141
1.000,1000.000,15.000,1.000,10000000.000,1000.000,43967
1.000,1000.000,15.000,1.000,10000000.000,10000.000,46922
1.000,1000.000,15.000,1.000,10000000.000,100000.000,51799
1.000,1000.000,15.000,10.000,100000.000,1000.000,56773
1.000,1000.000,15.000,10.000,100000.000,10000.000,62826
1.000,1000.000,15.000,10.000,100000.000,100000.000,62542
1.000,1000.000,15.000,10.000,1000000.000,1000.000,60418
1.000,1000.000,15.000,10.000,1000000.000,10000.000,57790
1.000,1000.000,15.000,10.000,1000000.000,100000.000,63872
1.000,1000.000,15.000,10.000,2000000.000,1000.000,64556
1.000,1000.000,15.000,10.000,2000000.000,10000.000,66107
1.000,1000.000,15.000,10.000,2000000.000,100000.000,60085
1.000,1000.000,15.000,10.000,10000000.000,1000.000,60638
1.000,1000.000,15.000,10.000,10000000.000,10000.000,51817
1.000,1000.000,15.000,10.000,10000000.000,100000.000,54565
1.000,1000.000,15.000,60.000,100000.000,1000.000,62494
1.000,1000.000,15.000,60.000,100000.000,10000.000,62324
1.000,1000.000,15.000,60.000,100000.000,100000.000,61718
1.000,1000.000,15.000,60.000,1000000.000,1000.000,61003
1.000,1000.000,15.000,60.000,1000000.000,10000.000,61224
1.000,1000.000,15.000,60.000,1000000.000,100000.000,67384
1.000,1000.000,15.000,60.000,2000000.000,1000.000,62156
1.000,1000.000,15.000,60.000,2000000.000,10000.000,61962
1.000,1000.000,15.000,60.000,2000000.000,100000.000,61545
1.000,1000.000,15.000,60.000,10000000.000,1000.000,56008
1.000,1000.000,15.000,60.000,10000000.000,10000.000,61608
1.000,1000.000,15.000,60.000,10000000.000,100000.000,63388
1.000,1000.000,15.000,120.000,100000.000,1000.000,58855
1.000,1000.000,15.000,120.000,100000.000,10000.000,56818
1.000,1000.000,15.000,120.000,100000.000,100000.000,61150
1.000,1000.000,15.000,120.000,1000000.000,1000.000,57145
1.000,1000.000,15.000,120.000,1000000.000,10000.000,59495
1.000,1000.000,15.000,120.000,1000000.000,100000.000,62479
1.000,1000.000,15.000,120.000,2000000.000,1000.000,58446
1.000,1000.000,15.000,120.000,2000000.000,10000.000,60148
1.000,1000.000,15.000,120.000,2000000.000,100000.000,63526
1.000,1000.000,15.000,120.000,10000000.000,1000.000,58398
1.000,1000.000,15.000,120.000,10000000.000,10000.000,56054
1.000,1000.000,15.000,120.000,10000000.000,100000.000,57387
1.000,1000.000,15.000,300.000,100000.000,1000.000,62816
1.000,1000.000,15.000,300.000,100000.000,10000.000,61878
1.000,1000.000,15.000,300.000,100000.000,100000.000,63940
1.000,1000.000,15.000,300.000,1000000.000,1000.000,62626
1.000,1000.000,15.000,300.000,1000000.000,10000.000,63935
1.000,1000.000,15.000,300.000,1000000.000,100000.000,59669
1.000,1000.000,15.000,300.000,2000000.000,1000.000,60841
1.000,1000.000,15.000,300.000,2000000.000,10000.000,63667
1.000,1000.000,15.000,300.000,2000000.000,100000.000,64181
1.000,1000.000,15.000,300.000,10000000.000,1000.000,62015
1.000,1000.000,15.000,300.000,10000000.000,10000.000,59442
1.000,1000.000,15.000,300.000,10000000.000,100000.000,55326
1.000,1000.000,18.000,1.000,100000.000,1000.000,61597
1.000,1000.000,18.000,1.000,100000.000,10000.000,62423
1.000,1000.000,18.000,1.000,100000.000,100000.000,59999
1.000,1000.000,18.000,1.000,1000000.000,1000.000,60532
1.000,1000.000,18.000,1.000,1000000.000,10000.000,60326
1.000,1000.000,18.000,1.000,1000000.000,100000.000,62560
1.000,1000.000,18.000,1.000,2000000.000,1000.000,63837
1.000,1000.000,18.000,1.000,2000000.000,10000.000,60708
1.000,1000.000,18.000,1.000,2000000.000,100000.000,62184
1.000,1000.000,18.000,1.000,10000000.000,1000.000,42724
1.000,1000.000,18.000,1.000,10000000.000,10000.000,42680
1.000,1000.000,18.000,1.000,10000000.000,100000.000,41534
1.000,1000.000,18.000,10.000,100000.000,1000.000,55645
1.000,1000.000,18.000,10.000,100000.000,10000.000,64397
1.000,1000.000,18.000,10.000,100000.000,100000.000,61050
1.000,1000.000,18.000,10.000,1000000.000,1000.000,65092
1.000,1000.000,18.000,10.000,1000000.000,10000.000,61754
1.000,1000.000,18.000,10.000,1000000.000,100000.000,69274
1.000,1000.000,18.000,10.000,2000000.000,1000.000,64582
1.000,1000.000,18.000,10.000,2000000.000,10000.000,54550
1.000,1000.000,18.000,10.000,2000000.000,100000.000,62419
1.000,1000.000,18.000,10.000,10000000.000,1000.000,59044
1.000,1000.000,18.000,10.000,10000000.000,10000.000,59712
1.000,1000.000,18.000,10.000,10000000.000,100000.000,53575
1.000,1000.000,18.000,60.000,100000.000,1000.000,61250
1.000,1000.000,18.000,60.000,100000.000,10000.000,61361
1.000,1000.000,18.000,60.000,100000.000,100000.000,61394
1.000,1000.000,18.000,60.000,1000000.000,1000.000,65111
1.000,1000.000,18.000,60.000,1000000.000,10000.000,64422
1.000,1000.000,18.000,60.000,1000000.000,100000.000,62983
1.000,1000.000,18.000,60.000,2000000.000,1000.000,58430
1.000,1000.000,18.000,60.000,2000000.000,10000.000,61791
1.000,1000.000,18.000,60.000,2000000.000,100000.000,57140
1.000,1000.000,18.000,60.000,10000000.000,1000.000,52375
