spouts,max_spout,sorters,emit_freq,chunk_size,message_size,latency
1.000,100.000,18.000,120.000,100000.000,1000.000,41.073
1.000,100.000,18.000,120.000,100000.000,10000.000,37.254
1.000,100.000,18.000,120.000,100000.000,100000.000,41.905
1.000,100.000,18.000,120.000,1000000.000,1000.000,43.268
1.000,100.000,18.000,120.000,1000000.000,10000.000,42.304
1.000,100.000,18.000,120.000,1000000.000,100000.000,42.136
1.000,100.000,18.000,120.000,2000000.000,1000.000,40.483
1.000,100.000,18.000,120.000,2000000.000,10000.000,40.077
1.000,100.000,18.000,120.000,2000000.000,100000.000,43.442
1.000,100.000,18.000,120.000,10000000.000,1000.000,64.972
1.000,100.000,18.000,120.000,10000000.000,10000.000,66.913
1.000,100.000,18.000,120.000,10000000.000,100000.000,58.226
1.000,100.000,18.000,300.000,100000.000,1000.000,38.013
1.000,100.000,18.000,300.000,100000.000,10000.000,37.874
1.000,100.000,18.000,300.000,100000.000,100000.000,38.184
1.000,100.000,18.000,300.000,1000000.000,1000.000,43.913
1.000,100.000,18.000,300.000,1000000.000,10000.000,41.97
1.000,100.000,18.000,300.000,1000000.000,100000.000,40.976
1.000,100.000,18.000,300.000,2000000.000,1000.000,41.908
1.000,100.000,18.000,300.000,2000000.000,10000.000,38.048
1.000,100.000,18.000,300.000,2000000.000,100000.000,38.499
1.000,100.000,18.000,300.000,10000000.000,1000.000,50.677
1.000,100.000,18.000,300.000,10000000.000,10000.000,39.895
1.000,100.000,18.000,300.000,10000000.000,100000.000,61.31
1.000,1000.000,1.000,1.000,100000.000,1000.000,2942.7
1.000,1000.000,1.000,1.000,100000.000,10000.000,20009
1.000,1000.000,1.000,1.000,100000.000,100000.000,27924
1.000,1000.000,1.000,1.000,1000000.000,1000.000,3099.4
1.000,1000.000,1.000,1.000,1000000.000,10000.000,20612
1.000,1000.000,1.000,1.000,1000000.000,100000.000,28636
1.000,1000.000,1.000,1.000,2000000.000,1000.000,3115.3
1.000,1000.000,1.000,1.000,2000000.000,10000.000,19121
1.000,1000.000,1.000,1.000,2000000.000,100000.000,30863
1.000,1000.000,1.000,1.000,10000000.000,1000.000,2862.4
1.000,1000.000,1.000,1.000,10000000.000,10000.000,20733
1.000,1000.000,1.000,1.000,10000000.000,100000.000,30284
1.000,1000.000,1.000,10.000,100000.000,1000.000,2889
1.000,1000.000,1.000,10.000,100000.000,10000.000,20422
1.000,1000.000,1.000,10.000,100000.000,100000.000,21127
1.000,1000.000,1.000,10.000,1000000.000,1000.000,3112.3
1.000,1000.000,1.000,10.000,1000000.000,10000.000,20490
1.000,1000.000,1.000,10.000,1000000.000,100000.000,31966
1.000,1000.000,1.000,10.000,2000000.000,1000.000,3112.5
1.000,1000.000,1.000,10.000,2000000.000,10000.000,21051
1.000,1000.000,1.000,10.000,2000000.000,100000.000,33486
1.000,1000.000,1.000,10.000,10000000.000,1000.000,2884.3
1.000,1000.000,1.000,10.000,10000000.000,10000.000,22062
1.000,1000.000,1.000,10.000,10000000.000,100000.000,30800
1.000,1000.000,1.000,60.000,100000.000,1000.000,3206.3
1.000,1000.000,1.000,60.000,100000.000,10000.000,20706
1.000,1000.000,1.000,60.000,100000.000,100000.000,30125
1.000,1000.000,1.000,60.000,1000000.000,1000.000,3119.4
1.000,1000.000,1.000,60.000,1000000.000,10000.000,19749
1.000,1000.000,1.000,60.000,1000000.000,100000.000,29852
1.000,1000.000,1.000,60.000,2000000.000,1000.000,2952.9
1.000,1000.000,1.000,60.000,2000000.000,10000.000,20672
1.000,1000.000,1.000,60.000,2000000.000,100000.000,30437
1.000,1000.000,1.000,60.000,10000000.000,1000.000,3113.5
1.000,1000.000,1.000,60.000,10000000.000,10000.000,20827
1.000,1000.000,1.000,60.000,10000000.000,100000.000,30913
1.000,1000.000,1.000,120.000,100000.000,1000.000,2975.9
1.000,1000.000,1.000,120.000,100000.000,10000.000,20305
1.000,1000.000,1.000,120.000,100000.000,100000.000,31187
1.000,1000.000,1.000,120.000,1000000.000,1000.000,2832.6
1.000,1000.000,1.000,120.000,1000000.000,10000.000,19671
1.000,1000.000,1.000,120.000,1000000.000,100000.000,30629
1.000,1000.000,1.000,120.000,2000000.000,1000.000,2997.4
1.000,1000.000,1.000,120.000,2000000.000,10000.000,21012
1.000,1000.000,1.000,120.000,2000000.000,100000.000,30162
1.000,1000.000,1.000,120.000,10000000.000,1000.000,3038.6
1.000,1000.000,1.000,120.000,10000000.000,10000.000,21706
1.000,1000.000,1.000,120.000,10000000.000,100000.000,30014
1.000,1000.000,1.000,300.000,100000.000,1000.000,2857.8
1.000,1000.000,1.000,300.000,100000.000,10000.000,20595
1.000,1000.000,1.000,300.000,100000.000,100000.000,22319
1.000,1000.000,1.000,300.000,1000000.000,1000.000,2904.6
1.000,1000.000,1.000,300.000,1000000.000,10000.000,20688
1.000,1000.000,1.000,300.000,1000000.000,100000.000,33288
1.000,1000.000,1.000,300.000,2000000.000,1000.000,2909.6
1.000,1000.000,1.000,300.000,2000000.000,10000.000,20278
1.000,1000.000,1.000,300.000,2000000.000,100000.000,30834
1.000,1000.000,1.000,300.000,10000000.000,1000.000,3030.5
1.000,1000.000,1.000,300.000,10000000.000,10000.000,21701
1.000,1000.000,1.000,300.000,10000000.000,100000.000,22104
1.000,1000.000,2.000,1.000,100000.000,1000.000,879.73
1.000,1000.000,2.000,1.000,100000.000,10000.000,5877.8
1.000,1000.000,2.000,1.000,100000.000,100000.000,7327
1.000,1000.000,2.000,1.000,1000000.000,1000.000,992.87
1.000,1000.000,2.000,1.000,1000000.000,10000.000,6000.2
1.000,1000.000,2.000,1.000,1000000.000,100000.000,8312.2
1.000,1000.000,2.000,1.000,2000000.000,1000.000,1035.8
1.000,1000.000,2.000,1.000,2000000.000,10000.000,5990
1.000,1000.000,2.000,1.000,2000000.000,100000.000,7508.5
1.000,1000.000,2.000,1.000,10000000.000,1000.000,1039.2
1.000,1000.000,2.000,1.000,10000000.000,10000.000,6124.9
1.000,1000.000,2.000,1.000,10000000.000,100000.000,7319.5
1.000,1000.000,2.000,10.000,100000.000,1000.000,895.38
1.000,1000.000,2.000,10.000,100000.000,10000.000,5883.2
1.000,1000.000,2.000,10.000,100000.000,100000.000,8125.6
1.000,1000.000,2.000,10.000,1000000.000,1000.000,928.65
1.000,1000.000,2.000,10.000,1000000.000,10000.000,6099.1
1.000,1000.000,2.000,10.000,1000000.000,100000.000,10202
1.000,1000.000,2.000,10.000,2000000.000,1000.000,914.93
1.000,1000.000,2.000,10.000,2000000.000,10000.000,5853
1.000,1000.000,2.000,10.000,2000000.000,100000.000,7295.5
1.000,1000.000,2.000,10.000,10000000.000,1000.000,1009.7
1.000,1000.000,2.000,10.000,10000000.000,10000.000,6087
1.000,1000.000,2.000,10.000,10000000.000,100000.000,9246.7
1.000,1000.000,2.000,60.000,100000.000,1000.000,924.08
1.000,1000.000,2.000,60.000,100000.000,10000.000,5732.5
1.000,1000.000,2.000,60.000,100000.000,100000.000,8075.7
1.000,1000.000,2.000,60.000,1000000.000,1000.000,929.96
1.000,1000.000,2.000,60.000,1000000.000,10000.000,5942.8
1.000,1000.000,2.000,60.000,1000000.000,100000.000,7566.2
1.000,1000.000,2.000,60.000,2000000.000,1000.000,956.23
1.000,1000.000,2.000,60.000,2000000.000,10000.000,6075.3
1.000,1000.000,2.000,60.000,2000000.000,100000.000,9381.5
1.000,1000.000,2.000,60.000,10000000.000,1000.000,958.74
1.000,1000.000,2.000,60.000,10000000.000,10000.000,6168.9
1.000,1000.000,2.000,60.000,10000000.000,100000.000,9327.8
1.000,1000.000,2.000,120.000,100000.000,1000.000,1047.4
1.000,1000.000,2.000,120.000,100000.000,10000.000,6169
1.000,1000.000,2.000,120.000,100000.000,100000.000,7714.3
1.000,1000.000,2.000,120.000,1000000.000,1000.000,923.34
1.000,1000.000,2.000,120.000,1000000.000,10000.000,6036.6
1.000,1000.000,2.000,120.000,1000000.000,100000.000,9393.3
1.000,1000.000,2.000,120.000,2000000.000,1000.000,985.73
1.000,1000.000,2.000,120.000,2000000.000,10000.000,6229
1.000,1000.000,2.000,120.000,2000000.000,100000.000,8105.3
1.000,1000.000,2.000,120.000,10000000.000,1000.000,1005.6
1.000,1000.000,2.000,120.000,10000000.000,10000.000,5757.6
1.000,1000.000,2.000,120.000,10000000.000,100000.000,9236
1.000,1000.000,2.000,300.000,100000.000,1000.000,948.74
1.000,1000.000,2.000,300.000,100000.000,10000.000,6168.8
1.000,1000.000,2.000,300.000,100000.000,100000.000,7281.7
1.000,1000.000,2.000,300.000,1000000.000,1000.000,927.5
1.000,1000.000,2.000,300.000,1000000.000,10000.000,6125.7
1.000,1000.000,2.000,300.000,1000000.000,100000.000,6684.6
1.000,1000.000,2.000,300.000,2000000.000,1000.000,1001.5
1.000,1000.000,2.000,300.000,2000000.000,10000.000,6100.4
1.000,1000.000,2.000,300.000,2000000.000,100000.000,8891.5
1.000,1000.000,2.000,300.000,10000000.000,1000.000,918.61
1.000,1000.000,2.000,300.000,10000000.000,10000.000,6507.5
1.000,1000.000,2.000,300.000,10000000.000,100000.000,7939.8
1.000,1000.000,3.000,1.000,100000.000,1000.000,101.54
1.000,1000.000,3.000,1.000,100000.000,10000.000,100.26
1.000,1000.000,3.000,1.000,100000.000,100000.000,96.506
1.000,1000.000,3.000,1.000,1000000.000,1000.000,97.758
1.000,1000.000,3.000,1.000,1000000.000,10000.000,96.322
1.000,1000.000,3.000,1.000,1000000.000,100000.000,95.886
1.000,1000.000,3.000,1.000,2000000.000,1000.000,104.48
1.000,1000.000,3.000,1.000,2000000.000,10000.000,106.96
1.000,1000.000,3.000,1.000,2000000.000,100000.000,96.862
1.000,1000.000,3.000,1.000,10000000.000,1000.000,122.28
1.000,1000.000,3.000,1.000,10000000.000,10000.000,123.5
1.000,1000.000,3.000,1.000,10000000.000,100000.000,114.14
1.000,1000.000,3.000,10.000,100000.000,1000.000,104.47
1.000,1000.000,3.000,10.000,100000.000,10000.000,95.114
1.000,1000.000,3.000,10.000,100000.000,100000.000,96.536
1.000,1000.000,3.000,10.000,1000000.000,1000.000,99.414
1.000,1000.000,3.000,10.000,1000000.000,10000.000,100.45
1.000,1000.000,3.000,10.000,1000000.000,100000.000,90.941
1.000,1000.000,3.000,10.000,2000000.000,1000.000,102.1
1.000,1000.000,3.000,10.000,2000000.000,10000.000,102.58
1.000,1000.000,3.000,10.000,2000000.000,100000.000,101.66
1.000,1000.000,3.000,10.000,10000000.000,1000.000,104.56
1.000,1000.000,3.000,10.000,10000000.000,10000.000,113.08
1.000,1000.000,3.000,10.000,10000000.000,100000.000,108.22
1.000,1000.000,3.000,60.000,100000.000,1000.000,94.957
1.000,1000.000,3.000,60.000,100000.000,10000.000,98.909
1.000,1000.000,3.000,60.000,100000.000,100000.000,101.75
1.000,1000.000,3.000,60.000,1000000.000,1000.000,102.9
1.000,1000.000,3.000,60.000,1000000.000,10000.000,96.307
1.000,1000.000,3.000,60.000,1000000.000,100000.000,99.516
1.000,1000.000,3.000,60.000,2000000.000,1000.000,95.302
1.000,1000.000,3.000,60.000,2000000.000,10000.000,104.47
1.000,1000.000,3.000,60.000,2000000.000,100000.000,87.087
1.000,1000.000,3.000,60.000,10000000.000,1000.000,117.96
1.000,1000.000,3.000,60.000,10000000.000,10000.000,99.835
1.000,1000.000,3.000,60.000,10000000.000,100000.000,109.68
1.000,1000.000,3.000,120.000,100000.000,1000.000,95.792
1.000,1000.000,3.000,120.000,100000.000,10000.000,99.587
1.000,1000.000,3.000,120.000,100000.000,100000.000,93.597
1.000,1000.000,3.000,120.000,1000000.000,1000.000,95.892
1.000,1000.000,3.000,120.000,1000000.000,10000.000,97.467
1.000,1000.000,3.000,120.000,1000000.000,100000.000,99.301
1.000,1000.000,3.000,120.000,2000000.000,1000.000,103.15
1.000,1000.000,3.000,120.000,2000000.000,10000.000,104.66
1.000,1000.000,3.000,120.000,2000000.000,100000.000,100.75
1.000,1000.000,3.000,120.000,10000000.000,1000.000,95.753
1.000,1000.000,3.000,120.000,10000000.000,10000.000,115.64
1.000,1000.000,3.000,120.000,10000000.000,100000.000,105.58
1.000,1000.000,3.000,300.000,100000.000,1000.000,98.852
1.000,1000.000,3.000,300.000,100000.000,10000.000,99.091
1.000,1000.000,3.000,300.000,100000.000,100000.000,94.14
1.000,1000.000,3.000,300.000,1000000.000,1000.000,93.107
1.000,1000.000,3.000,300.000,1000000.000,10000.000,101.04
1.000,1000.000,3.000,300.000,1000000.000,100000.000,97.984
1.000,1000.000,3.000,300.000,2000000.000,1000.000,106.07
1.000,1000.000,3.000,300.000,2000000.000,10000.000,101.7
1.000,1000.000,3.000,300.000,2000000.000,100000.000,111.53
1.000,1000.000,3.000,300.000,10000000.000,1000.000,100.25
1.000,1000.000,3.000,300.000,10000000.000,10000.000,108.27
1.000,1000.000,3.000,300.000,10000000.000,100000.000,103.14
1.000,1000.000,6.000,1.000,100000.000,1000.000,89.257
1.000,1000.000,6.000,1.000,100000.000,10000.000,85.511
1.000,1000.000,6.000,1.000,100000.000,100000.000,95.895
1.000,1000.000,6.000,1.000,1000000.000,1000.000,96.676
1.000,1000.000,6.000,1.000,1000000.000,10000.000,93.515
1.000,1000.000,6.000,1.000,1000000.000,100000.000,85.864
1.000,1000.000,6.000,1.000,2000000.000,1000.000,103.12
1.000,1000.000,6.000,1.000,2000000.000,10000.000,100.43
1.000,1000.000,6.000,1.000,2000000.000,100000.000,87.585
1.000,1000.000,6.000,1.000,10000000.000,1000.000,119.24
1.000,1000.000,6.000,1.000,10000000.000,10000.000,121.31
1.000,1000.000,6.000,1.000,10000000.000,100000.000,111.59
1.000,1000.000,6.000,10.000,100000.000,1000.000,91.261
1.000,1000.000,6.000,10.000,100000.000,10000.000,93.441
1.000,1000.000,6.000,10.000,100000.000,100000.000,90.938
1.000,1000.000,6.000,10.000,1000000.000,1000.000,97.673
1.000,1000.000,6.000,10.000,1000000.000,10000.000,93.199
1.000,1000.000,6.000,10.000,1000000.000,100000.000,94.109
1.000,1000.000,6.000,10.000,2000000.000,1000.000,99.886
1.000,1000.000,6.000,10.000,2000000.000,10000.000,92.473
1.000,1000.000,6.000,10.000,2000000.000,100000.000,95.007
1.000,1000.000,6.000,10.000,10000000.000,1000.000,114.04
1.000,1000.000,6.000,10.000,10000000.000,10000.000,113.83
1.000,1000.000,6.000,10.000,10000000.000,100000.000,99.636
1.000,1000.000,6.000,60.000,100000.000,1000.000,96.543
1.000,1000.000,6.000,60.000,100000.000,10000.000,92.835
1.000,1000.000,6.000,60.000,100000.000,100000.000,92.518
1.000,1000.000,6.000,60.000,1000000.000,1000.000,93.757
1.000,1000.000,6.000,60.000,1000000.000,10000.000,100.55
1.000,1000.000,6.000,60.000,1000000.000,100000.000,95.301
1.000,1000.000,6.000,60.000,2000000.000,1000.000,93.822
1.000,1000.000,6.000,60.000,2000000.000,10000.000,95.215
1.000,1000.000,6.000,60.000,2000000.000,100000.000,94.052
1.000,1000.000,6.000,60.000,10000000.000,1000.000,124.52
1.000,1000.000,6.000,60.000,10000000.000,10000.000,115.03
1.000,1000.000,6.000,60.000,10000000.000,100000.000,112.33
1.000,1000.000,6.000,120.000,100000.000,1000.000,98.464
1.000,1000.000,6.000,120.000,100000.000,10000.000,90.416
1.000,1000.000,6.000,120.000,100000.000,100000.000,95.225
1.000,1000.000,6.000,120.000,1000000.000,1000.000,95.249
1.000,1000.000,6.000,120.000,1000000.000,10000.000,94.481
1.000,1000.000,6.000,120.000,1000000.000,100000.000,98.325
1.000,1000.000,6.000,120.000,2000000.000,1000.000,97.6
1.000,1000.000,6.000,120.000,2000000.000,10000.000,100.49
1.000,1000.000,6.000,120.000,2000000.000,100000.000,92.29
1.000,1000.000,6.000,120.000,10000000.000,1000.000,99.995
1.000,1000.000,6.000,120.000,10000000.000,10000.000,108.93
1.000,1000.000,6.000,120.000,10000000.000,100000.000,109.34
1.000,1000.000,6.000,300.000,100000.000,1000.000,97.794
1.000,1000.000,6.000,300.000,100000.000,10000.000,89.025
1.000,1000.000,6.000,300.000,100000.000,100000.000,93.219
1.000,1000.000,6.000,300.000,1000000.000,1000.000,95.757
1.000,1000.000,6.000,300.000,1000000.000,10000.000,100.32
1.000,1000.000,6.000,300.000,1000000.000,100000.000,89.092
1.000,1000.000,6.000,300.000,2000000.000,1000.000,84.413
1.000,1000.000,6.000,300.000,2000000.000,10000.000,101.54
1.000,1000.000,6.000,300.000,2000000.000,100000.000,93.07
1.000,1000.000,6.000,300.000,10000000.000,1000.000,112.12
1.000,1000.000,6.000,300.000,10000000.000,10000.000,110.52
1.000,1000.000,6.000,300.000,10000000.000,100000.000,99.777
1.000,1000.000,9.000,1.000,100000.000,1000.000,97.97
1.000,1000.000,9.000,1.000,100000.000,10000.000,89.156
1.000,1000.000,9.000,1.000,100000.000,100000.000,91.409
1.000,1000.000,9.000,1.000,1000000.000,1000.000,94.266
1.000,1000.000,9.000,1.000,1000000.000,10000.000,98.342
1.000,1000.000,9.000,1.000,1000000.000,100000.000,97.151
1.000,1000.000,9.000,1.000,2000000.000,1000.000,97.897
1.000,1000.000,9.000,1.000,2000000.000,10000.000,97.481
1.000,1000.000,9.000,1.000,2000000.000,100000.000,99.552
1.000,1000.000,9.000,1.000,10000000.000,1000.000,152.56
1.000,1000.000,9.000,1.000,10000000.000,10000.000,122.47
1.000,1000.000,9.000,1.000,10000000.000,100000.000,129.39
1.000,1000.000,9.000,10.000,100000.000,1000.000,94.069
1.000,1000.000,9.000,10.000,100000.000,10000.000,94.122
1.000,1000.000,9.000,10.000,100000.000,100000.000,95.705
1.000,1000.000,9.000,10.000,1000000.000,1000.000,95.099
1.000,1000.000,9.000,10.000,1000000.000,10000.000,87.645
1.000,1000.000,9.000,10.000,1000000.000,100000.000,94.405
1.000,1000.000,9.000,10.000,2000000.000,1000.000,101.37
1.000,1000.000,9.000,10.000,2000000.000,10000.000,92.783
1.000,1000.000,9.000,10.000,2000000.000,100000.000,96.686
1.000,1000.000,9.000,10.000,10000000.000,1000.000,112.81
1.000,1000.000,9.000,10.000,10000000.000,10000.000,116.06
1.000,1000.000,9.000,10.000,10000000.000,100000.000,101.96
1.000,1000.000,9.000,60.000,100000.000,1000.000,87.357
1.000,1000.000,9.000,60.000,100000.000,10000.000,90.974
1.000,1000.000,9.000,60.000,100000.000,100000.000,91.611
1.000,1000.000,9.000,60.000,1000000.000,1000.000,97.977
1.000,1000.000,9.000,60.000,1000000.000,10000.000,96.595
1.000,1000.000,9.000,60.000,1000000.000,100000.000,96.66
1.000,1000.000,9.000,60.000,2000000.000,1000.000,95.216
1.000,1000.000,9.000,60.000,2000000.000,10000.000,90.404
1.000,1000.000,9.000,60.000,2000000.000,100000.000,91.734
1.000,1000.000,9.000,60.000,10000000.000,1000.000,105.71
1.000,1000.000,9.000,60.000,10000000.000,10000.000,101.43
1.000,1000.000,9.000,60.000,10000000.000,100000.000,111.03
1.000,1000.000,9.000,120.000,100000.000,1000.000,91.78
1.000,1000.000,9.000,120.000,100000.000,10000.000,90.405
1.000,1000.000,9.000,120.000,100000.000,100000.000,86.738
1.000,1000.000,9.000,120.000,1000000.000,1000.000,80.993
1.000,1000.000,9.000,120.000,1000000.000,10000.000,98.081
1.000,1000.000,9.000,120.000,1000000.000,100000.000,90.541
1.000,1000.000,9.000,120.000,2000000.000,1000.000,84.172
1.000,1000.000,9.000,120.000,2000000.000,10000.000,97.126
1.000,1000.000,9.000,120.000,2000000.000,100000.000,96.241
1.000,1000.000,9.000,120.000,10000000.000,1000.000,109.61
1.000,1000.000,9.000,120.000,10000000.000,10000.000,102.69
1.000,1000.000,9.000,120.000,10000000.000,100000.000,114.96
1.000,1000.000,9.000,300.000,100000.000,1000.000,97.622
1.000,1000.000,9.000,300.000,100000.000,10000.000,91.869
1.000,1000.000,9.000,300.000,100000.000,100000.000,97.228
1.000,1000.000,9.000,300.000,1000000.000,1000.000,90.794
1.000,1000.000,9.000,300.000,1000000.000,10000.000,86.746
1.000,1000.000,9.000,300.000,1000000.000,100000.000,97.827
1.000,1000.000,9.000,300.000,2000000.000,1000.000,97.736
1.000,1000.000,9.000,300.000,2000000.000,10000.000,89.923
1.000,1000.000,9.000,300.000,2000000.000,100000.000,100.83
1.000,1000.000,9.000,300.000,10000000.000,1000.000,109.58
1.000,1000.000,9.000,300.000,10000000.000,10000.000,114.83
1.000,1000.000,9.000,300.000,10000000.000,100000.000,108.52
1.000,1000.000,12.000,1.000,100000.000,1000.000,84.858
1.000,1000.000,12.000,1.000,100000.000,10000.000,90.695
1.000,1000.000,12.000,1.000,100000.000,100000.000,86.706
1.000,1000.000,12.000,1.000,1000000.000,1000.000,90.708
1.000,1000.000,12.000,1.000,1000000.000,10000.000,101.45
1.000,1000.000,12.000,1.000,1000000.000,100000.000,84.14
1.000,1000.000,12.000,1.000,2000000.000,1000.000,125.11
1.000,1000.000,12.000,1.000,2000000.000,10000.000,132.91
1.000,1000.000,12.000,1.000,2000000.000,100000.000,124.8
1.000,1000.000,12.000,1.000,10000000.000,1000.000,173.37
1.000,1000.000,12.000,1.000,10000000.000,10000.000,172.52
1.000,1000.000,12.000,1.000,10000000.000,100000.000,189.42
1.000,1000.000,12.000,10.000,100000.000,1000.000,124.43
1.000,1000.000,12.000,10.000,100000.000,10000.000,122.76
1.000,1000.000,12.000,10.000,100000.000,100000.000,119.75
1.000,1000.000,12.000,10.000,1000000.000,1000.000,119.72
1.000,1000.000,12.000,10.000,1000000.000,10000.000,115.76
1.000,1000.000,12.000,10.000,1000000.000,100000.000,117.41
1.000,1000.000,12.000,10.000,2000000.000,1000.000,124.73
1.000,1000.000,12.000,10.000,2000000.000,10000.000,131.71
1.000,1000.000,12.000,10.000,2000000.000,100000.000,118.73
1.000,1000.000,12.000,10.000,10000000.000,1000.000,156.23
1.000,1000.000,12.000,10.000,10000000.000,10000.000,157.04
1.000,1000.000,12.000,10.000,10000000.000,100000.000,155.51
1.000,1000.000,12.000,60.000,100000.000,1000.000,125.72
1.000,1000.000,12.000,60.000,100000.000,10000.000,125.43
1.000,1000.000,12.000,60.000,100000.000,100000.000,109.78
1.000,1000.000,12.000,60.000,1000000.000,1000.000,118.3
1.000,1000.000,12.000,60.000,1000000.000,10000.000,124.91
1.000,1000.000,12.000,60.000,1000000.000,100000.000,119.09
1.000,1000.000,12.000,60.000,2000000.000,1000.000,123.46
1.000,1000.000,12.000,60.000,2000000.000,10000.000,131.79
1.000,1000.000,12.000,60.000,2000000.000,100000.000,117.07
1.000,1000.000,12.000,60.000,10000000.000,1000.000,123.51
1.000,1000.000,12.000,60.000,10000000.000,10000.000,141.25
1.000,1000.000,12.000,60.000,10000000.000,100000.000,172.36
1.000,1000.000,12.000,120.000,100000.000,1000.000,123.51
1.000,1000.000,12.000,120.000,100000.000,10000.000,120.93
1.000,1000.000,12.000,120.000,100000.000,100000.000,117.87
1.000,1000.000,12.000,120.000,1000000.000,1000.000,125.63
1.000,1000.000,12.000,120.000,1000000.000,10000.000,133.58
1.000,1000.000,12.000,120.000,1000000.000,100000.000,117.33
1.000,1000.000,12.000,120.000,2000000.000,1000.000,124.72
1.000,1000.000,12.000,120.000,2000000.000,10000.000,123.16
1.000,1000.000,12.000,120.000,2000000.000,100000.000,124.98
1.000,1000.000,12.000,120.000,10000000.000,1000.000,171.51
1.000,1000.000,12.000,120.000,10000000.000,10000.000,161.76
1.000,1000.000,12.000,120.000,10000000.000,100000.000,150.77
1.000,1000.000,12.000,300.000,100000.000,1000.000,117.85
1.000,1000.000,12.000,300.000,100000.000,10000.000,118.97
1.000,1000.000,12.000,300.000,100000.000,100000.000,109.75
1.000,1000.000,12.000,300.000,1000000.000,1000.000,120.45
1.000,1000.000,12.000,300.000,1000000.000,10000.000,111.87
1.000,1000.000,12.000,300.000,1000000.000,100000.000,116.88
1.000,1000.000,12.000,300.000,2000000.000,1000.000,135.77
1.000,1000.000,12.000,300.000,2000000.000,10000.000,137.67
1.000,1000.000,12.000,300.000,2000000.000,100000.000,126
1.000,1000.000,12.000,300.000,10000000.000,1000.000,157.36
1.000,1000.000,12.000,300.000,10000000.000,10000.000,196.51
1.000,1000.000,12.000,300.000,10000000.000,100000.000,142.25
1.000,1000.000,15.000,1.000,100000.000,1000.000,119.19
1.000,1000.000,15.000,1.000,100000.000,10000.000,121.07
1.000,1000.000,15.000,1.000,100000.000,100000.000,122.04
1.000,1000.000,15.000,1.000,1000000.000,1000.000,122.52
1.000,1000.000,15.000,1.000,1000000.000,10000.000,127.14
1.000,1000.000,15.000,1.000,1000000.000,100000.000,120.88
1.000,1000.000,15.000,1.000,2000000.000,1000.000,126.32
1.000,1000.000,15.000,1.000,2000000.000,10000.000,115.93
1.000,1000.000,15.000,1.000,2000000.000,100000.000,125.68
1.000,1000.000,15.000,1.000,10000000.000,1000.000,258.69
1.000,1000.000,15.000,1.000,10000000.000,10000.000,203.97
1.000,1000.000,15.000,1.000,10000000.000,100000.000,167.49
1.000,1000.000,15.000,10.000,100000.000,1000.000,113.64
1.000,1000.000,15.000,10.000,100000.000,10000.000,120.01
1.000,1000.000,15.000,10.000,100000.000,100000.000,121.09
1.000,1000.000,15.000,10.000,1000000.000,1000.000,130.45
1.000,1000.000,15.000,10.000,1000000.000,10000.000,122.51
1.000,1000.000,15.000,10.000,1000000.000,100000.000,120.27
1.000,1000.000,15.000,10.000,2000000.000,1000.000,117.82
1.000,1000.000,15.000,10.000,2000000.000,10000.000,120.12
1.000,1000.000,15.000,10.000,2000000.000,100000.000,118.61
1.000,1000.000,15.000,10.000,10000000.000,1000.000,153.97
1.000,1000.000,15.000,10.000,10000000.000,10000.000,157.86
1.000,1000.000,15.000,10.000,10000000.000,100000.000,121.77
1.000,1000.000,15.000,60.000,100000.000,1000.000,106.05
1.000,1000.000,15.000,60.000,100000.000,10000.000,116.49
1.000,1000.000,15.000,60.000,100000.000,100000.000,118.08
1.000,1000.000,15.000,60.000,1000000.000,1000.000,135.27
1.000,1000.000,15.000,60.000,1000000.000,10000.000,113.88
1.000,1000.000,15.000,60.000,1000000.000,100000.000,118.75
1.000,1000.000,15.000,60.000,2000000.000,1000.000,127.3
1.000,1000.000,15.000,60.000,2000000.000,10000.000,125.62
1.000,1000.000,15.000,60.000,2000000.000,100000.000,127.35
1.000,1000.000,15.000,60.000,10000000.000,1000.000,180.81
1.000,1000.000,15.000,60.000,10000000.000,10000.000,153.57
1.000,1000.000,15.000,60.000,10000000.000,100000.000,168.26
1.000,1000.000,15.000,120.000,100000.000,1000.000,123.43
1.000,1000.000,15.000,120.000,100000.000,10000.000,118.47
1.000,1000.000,15.000,120.000,100000.000,100000.000,121.2
1.000,1000.000,15.000,120.000,1000000.000,1000.000,127.2
1.000,1000.000,15.000,120.000,1000000.000,10000.000,122.54
1.000,1000.000,15.000,120.000,1000000.000,100000.000,133.38
1.000,1000.000,15.000,120.000,2000000.000,1000.000,115.5
1.000,1000.000,15.000,120.000,2000000.000,10000.000,123.1
1.000,1000.000,15.000,120.000,2000000.000,100000.000,121.96
1.000,1000.000,15.000,120.000,10000000.000,1000.000,177.93
1.000,1000.000,15.000,120.000,10000000.000,10000.000,201.03
1.000,1000.000,15.000,120.000,10000000.000,100000.000,168.36
1.000,1000.000,15.000,300.000,100000.000,1000.000,123.2
1.000,1000.000,15.000,300.000,100000.000,10000.000,126.17
1.000,1000.000,15.000,300.000,100000.000,100000.000,125.43
1.000,1000.000,15.000,300.000,1000000.000,1000.000,122.89
1.000,1000.000,15.000,300.000,1000000.000,10000.000,123.92
1.000,1000.000,15.000,300.000,1000000.000,100000.000,121.77
1.000,1000.000,15.000,300.000,2000000.000,1000.000,120.9
1.000,1000.000,15.000,300.000,2000000.000,10000.000,123.83
